burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
315	True	None	mean	False	1234	5.0	0	all	1793	96	0.0	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	30519.038635015488	1.0	0.629605044806	1.0	0.430646992054	1.0	0.511458614182	1.0	0.325439214728	1.0	0.746184837016	1.0	0.8545861297540001	1.0	0.796715114384	1.0	0.48027930543	1.0	0.728813559322	0.999793941892	0.0795805058606	0.99989696033	0.143492769744	0.9998815502349999	0.213570610314	1.0	0.573529411765	0.998504113687	0.021910112359599998	0.999251497006	0.0422077922078	0.9991266436480001	0.0911143706582	1.0	0.645879732739	1.0	0.21315692760000002	1.0	0.320530533296	1.0	0.288134384725
315	True	None	mean	False	1234	5.0	1	all	1793	96	0.1	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	30210.87342429161	1.0	0.626880641926	1.0	0.42565266742299995	1.0	0.507030827474	1.0	0.320664453021	1.0	0.7436923823389999	1.0	0.857242729306	1.0	0.796440633931	1.0	0.47779458692599996	1.0	0.7159763313609999	0.9997700620829999	0.0746452806909	0.9998850178219999	0.135195530726	0.9998679135140001	0.204144754396	1.0	0.553846153846	0.998345055854	0.0202247191011	0.99917184265	0.0390243902439	0.999033285978	0.08499678241910001	1.0	0.6482300884960001	1.0	0.215361999265	1.0	0.323310344828	1.0	0.290762470241
315	True	None	mean	False	1234	5.0	2	all	1793	96	0.2	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	29648.945058822632	1.0	0.623178807947	1.0	0.427241770715	1.0	0.506936026936	1.0	0.318326958205	1.0	0.745554202192	1.0	0.855844519016	1.0	0.796901445124	1.0	0.48013769633299996	1.0	0.7361963190180001	0.998964535335	0.0740283775447	0.999481999482	0.134529147982	0.999405137801	0.207360513703	1.0	0.569230769231	0.997449571064	0.0207865168539	0.9987231572840001	0.040108401083999996	0.998509930633	0.0881812409434	1.0	0.646136618141	1.0	0.212054391768	1.0	0.319313779745	1.0	0.287441674175
315	True	None	mean	False	1234	5.0	3	all	1793	96	0.3	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	29145.235218286514	1.0	0.628014535844	1.0	0.431555051078	1.0	0.5115715823470001	1.0	0.32455050148200004	1.0	0.742988952288	1.0	0.855704697987	1.0	0.7953733186040001	1.0	0.475197864567	1.0	0.710691823899	0.999114783122	0.06971005552130001	0.999557195572	0.126966292135	0.999491075062	0.196145877701	1.0	0.6	0.998676198041	0.0202247191011	0.999337660617	0.0391304347826	0.999226504438	0.0908224910018	1.0	0.642694063927	1.0	0.20690922455	1.0	0.313038643314	1.0	0.282190572746
315	True	None	mean	False	1234	5.0	4	all	1793	96	0.4	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	28709.04724931717	1.0	0.622359441014	1.0	0.434733257662	1.0	0.511895215183	1.0	0.32131215602200003	1.0	0.7467983900480001	1.0	0.856124161074	1.0	0.797733046707	1.0	0.48269614919299997	1.0	0.7284768211920001	0.999313422588	0.0678593460827	0.999656593407	0.124153498871	0.999604975819	0.19694209165399998	1.0	0.6065573770489999	0.9996905940590001	0.0207865168539	0.9998452730930001	0.040195545899	0.9998191886390001	0.09289459069060002	1.0	0.6370875995449999	1.0	0.205806688717	1.0	0.311111111111	1.0	0.278969830579
315	True	None	mean	False	1234	5.0	5	all	1793	96	0.5	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	28563.287785291668	1.0	0.619435949711	1.0	0.41384790011399997	1.0	0.49618943930299997	1.0	0.308606250071	1.0	0.743498962276	1.0	0.851510067114	1.0	0.793847357101	1.0	0.472724859282	1.0	0.718309859155	1.0	0.06292412091300001	1.0	0.115711854793	1.0	0.187667315151	1.0	0.5245901639339999	1.0	0.0179775280899	1.0	0.0347637153721	1.0	0.076461202213	1.0	0.645326504481	1.0	0.185226019846	1.0	0.28783552255899997	1.0	0.267009762356
315	True	None	mean	False	1234	5.0	6	all	1793	96	0.6	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	28060.979371786118	1.0	0.6267458100559999	1.0	0.40749148694700005	1.0	0.493878112533	1.0	0.3115384487	1.0	0.739660851531	1.0	0.8477348993289999	1.0	0.7900188937389999	1.0	0.462426179742	1.0	0.6907894736839999	1.0	0.06477483035159999	1.0	0.118443316413	1.0	0.185149070123	1.0	0.491228070175	1.0	0.015730337078700002	1.0	0.030484485574300002	1.0	0.0674352126975	1.0	0.647471910112	1.0	0.169423006248	1.0	0.268569764055	1.0	0.255469300108
315	True	None	mean	False	1234	5.0	7	all	1793	96	0.7	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	27416.799335479736	1.0	0.6290909090910001	1.0	0.392735527809	1.0	0.48357791753999996	1.0	0.306085320419	1.0	0.741534293806	1.0	0.842002237136	1.0	0.788581156289	1.0	0.461403357923	1.0	0.685950413223	1.0	0.0512029611351	1.0	0.09529276693460001	1.0	0.16356040461100002	1.0	0.545454545455	1.0	0.0168539325843	1.0	0.032697547683900006	1.0	0.0765569280391	1.0	0.629943502825	1.0	0.163910327086	1.0	0.260134149898	1.0	0.244289219808
315	True	None	mean	False	1234	5.0	8	all	1793	96	0.8	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	26799.595081329346	1.0	0.613347841857	1.0	0.38388195232699995	1.0	0.472214465233	1.0	0.289013674785	1.0	0.736720272904	1.0	0.845497762864	1.0	0.787369791667	1.0	0.455042835106	1.0	0.642276422764	1.0	0.048735348550300005	1.0	0.09059633027519999	1.0	0.151954511855	1.0	0.5535714285710001	1.0	0.017415730337099998	1.0	0.0337690631808	1.0	0.0788117842263	1.0	0.625	1.0	0.147004777655	1.0	0.23802439750100002	1.0	0.22880547339899998
315	True	None	mean	False	1234	5.0	9	all	1793	96	0.9	adaptive	classification	True	True	456789	cells	123456	False	1234	10.0	True	1e-06	0	26938.60867333412	1.0	0.6024770275670001	1.0	0.34233825198600004	1.0	0.436595251882	1.0	0.260420240541	1.0	0.73156485763	1.0	0.840604026846	1.0	0.782303188029	1.0	0.441289470135	1.0	0.59375	1.0	0.035163479333699996	1.0	0.0663948747816	1.0	0.12138441898600001	1.0	0.5	1.0	0.0028089887640399998	1.0	0.00558659217877	1.0	0.0289026012342	1.0	0.589098532495	1.0	0.10327085630300001	1.0	0.17573483427099998	1.0	0.178835227244
