burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
316	True	None	mean	False	1234	5.0	0	all	1015	13	0.0	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	963.7655019760132	1.0	0.620611183355	1.0	0.443231947992	1.0	0.517133956386	1.0	0.330306334915	1.0	0.7514908117319999	1.0	0.858473515918	1.0	0.8014276443870001	1.0	0.488704288875	1.0	0.80487804878	0.997118748714	0.08173374612999999	0.99855729596	0.148397976391	0.998342833364	0.232118661417	1.0	0.617647058824	0.9925705794949999	0.0240825688073	0.996271439224	0.046357615894	0.995654325337	0.101934716893	1.0	0.677192982456	1.0	0.212010252655	1.0	0.322922476297	1.0	0.300284814
316	True	None	mean	False	1234	5.0	1	all	1015	13	0.1	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	958.3042333126068	1.0	0.618600129618	1.0	0.443231947992	1.0	0.516434465034	1.0	0.32859099242400003	1.0	0.7517073170730001	1.0	0.856944251355	1.0	0.8008835184819999	1.0	0.487826831505	1.0	0.782608695652	0.994279176201	0.07801857585139998	0.9971313826739999	0.14189189189200002	0.9967091951260001	0.222370349217	1.0	0.615384615385	0.988868274583	0.0229357798165	0.9944029850749999	0.044223327805399996	0.9934841033190001	0.09917638870300001	1.0	0.680190930788	0.9998645353560001	0.208714756499	0.99993226309	0.319417203699	0.9999131628389999	0.29901324466999996
316	True	None	mean	False	1234	5.0	2	all	1015	13	0.2	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	946.6512370109558	1.0	0.6159683272850001	1.0	0.433480380775	1.0	0.508857999455	1.0	0.32155454495	1.0	0.7503037667069999	1.0	0.858473515918	1.0	0.800752123452	1.0	0.486481542629	1.0	0.789115646259	0.997133176961	0.071826625387	0.998564530863	0.131668558456	0.998354407889	0.21447827228100003	1.0	0.613333333333	0.9953895804520001	0.026376146789	0.9976894639560001	0.0505772402419	0.9973021141220001	0.10611545838099999	1.0	0.659393939394	1.0	0.199194434273	1.0	0.305961754781	1.0	0.283126245607
316	True	None	mean	False	1234	5.0	3	all	1015	13	0.3	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	936.7974674701692	1.0	0.618686034995	1.0	0.43510564197800006	1.0	0.510905125409	1.0	0.32465618592900003	1.0	0.7508515815090001	1.0	0.858056443765	1.0	0.800882372024	1.0	0.487158463929	1.0	0.787234042553	0.997641509434	0.06873065015480001	0.998819362456	0.126423690205	0.9986444418709999	0.20940482427499998	1.0	0.5714285714289999	0.9955613577019999	0.0229357798165	0.997775742509	0.044101433296600004	0.997397066943	0.0934163119924	1.0	0.667068757539	1.0	0.202489930428	1.0	0.310674157303	1.0	0.28881579049899997
316	True	None	mean	False	1234	5.0	4	all	1015	13	0.4	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	926.53009223938	1.0	0.61993977919	1.0	0.43022985837	1.0	0.507949561404	1.0	0.32330393845600003	1.0	0.75339117683	1.0	0.857083275407	1.0	0.8018990634759999	1.0	0.4910786322	1.0	0.8264462809919999	0.9969008264460001	0.061919504644	0.9984480082770001	0.115207373272	0.9982177161139999	0.205391249846	1.0	0.6	0.993644067797	0.0223623853211	0.9968119022319999	0.0431177446103	0.996268656667	0.09596465515630001	1.0	0.6842800528399999	1.0	0.189674112047	1.0	0.297018348624	1.0	0.28572213074
316	True	None	mean	False	1234	5.0	5	all	1015	13	0.5	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	907.7827723026276	1.0	0.614285714286	1.0	0.429301137683	1.0	0.505398387317	1.0	0.318082404514	1.0	0.749023914104	1.0	0.8534686500759999	1.0	0.797842614855	1.0	0.47991522018700006	1.0	0.792592592593	0.9979699553389999	0.066253869969	0.9989839463519999	0.122285714286	0.998831316349	0.206520992075	1.0	0.607142857143	0.992304732589	0.019495412844	0.9961375048280001	0.0377777777778	0.995520667167	0.09042470368370001	1.0	0.654249126892	0.9997584541060001	0.20578542658399998	0.999879212465	0.313091922006	0.9998447762029999	0.285940052344
316	True	None	mean	False	1234	5.0	6	all	1015	13	0.6	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	894.9660866260529	1.0	0.610169491525	1.0	0.426282795449	1.0	0.501913613997	1.0	0.313123887135	1.0	0.7460182370819999	0.999766054509	0.853051577923	0.9998830135700001	0.795952782462	0.999724472402	0.473904343381	1.0	0.7557251908399999	0.995907928389	0.061300309597500005	0.997949769349	0.11340206185599999	0.9976454881100001	0.19208868414500002	1.0	0.615384615385	0.994711538462	0.0183486238532	0.9973487587369999	0.0356347438753	0.996924891102	0.0886594609697	1.0	0.643719806763	0.9993990384620001	0.195166605639	0.999699428915	0.299522337735	0.9996135929269999	0.273564104202
316	True	None	mean	False	1234	5.0	7	all	1015	13	0.7	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	877.5138130187987	1.0	0.608112638284	1.0	0.421174831669	1.0	0.497668038409	1.0	0.308909799723	1.0	0.744825906988	1.0	0.8505491450020001	1.0	0.7941844616079999	1.0	0.469597988481	1.0	0.78640776699	0.999318336742	0.05015479876159999	0.999659052165	0.09429569266589999	0.999607484316	0.178475649382	1.0	0.547169811321	0.9974259974259999	0.016628440367	0.998711340206	0.0322760155815	0.998505482336	0.0766585834156	1.0	0.6477419354839999	1.0	0.183815452215	1.0	0.28636622932100003	1.0	0.266566423717
316	True	None	mean	False	1234	5.0	8	all	1015	13	0.8	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	870.8565878868103	1.0	0.59849722313	1.0	0.425354074762	1.0	0.49728555917499995	1.0	0.302672174296	1.0	0.744912968865	1.0	0.844849158904	1.0	0.791739951795	1.0	0.465159946567	1.0	0.717171717172	1.0	0.0439628482972	1.0	0.08284714119020001	1.0	0.156496182843	1.0	0.568181818182	1.0	0.0143348623853	1.0	0.0279642058166	1.0	0.0734278131531	1.0	0.642965204236	1.0	0.155620651776	1.0	0.25058962264199997	1.0	0.24225203170899998
316	True	None	mean	False	1234	5.0	9	all	1015	13	0.9	adaptive	classification	True	True	1234	cells	123456	False	1234	10.0	True	1e-06	0	855.2273676395416	1.0	0.601640513552	1.0	0.39168794984899996	1.0	0.47447616368999995	1.0	0.289359122769	1.0	0.740547911243	1.0	0.830529681635	1.0	0.7829619921359999	1.0	0.44568572287299996	1.0	0.707317073171	1.0	0.0179566563467	1.0	0.0350241545894	1.0	0.09878911047189999	1.0	0.542857142857	1.0	0.0108944954128	1.0	0.0213603147836	1.0	0.0615904187033	1.0	0.61525974026	1.0	0.13877700476	1.0	0.226471466985	1.0	0.218135214608
