activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	0	all	5	5321	166172	Adagrad	0.0	classification	True	True	1234	cells	False	123456	False	1234	True	6566.053305149078	0.999622242369	0.624125058329	0.9999244256350001	0.621081959601	0.999773311168	0.622599790527	0.9996485984829999	0.42321937948	0.999813022951	0.798658636737	0.999719560645	0.811205338524	0.999766289614	0.804883095386	0.999451632316	0.531920055007	0.998765432099	0.59014084507	0.998970981683	0.518885448916	0.9988681963160001	0.552224052718	0.998698578488	0.491559656682	0.999071494893	0.413321167883	0.999257057949	0.259747706422	0.999164267806	0.319014084507	0.9990232056489999	0.244443106112	0.999512254603	0.637176470588	0.998659844055	0.49578908824600004	0.999085867512	0.55766062603	0.998828103326	0.457839867187
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	1	all	5	5321	166172	Adagrad	0.1	classification	True	True	1234	cells	False	123456	False	1234	True	6469.929828166962	0.9997478779729999	0.625620420704	0.9995798672380001	0.61458091479	0.999663865546	0.620051534317	0.999478920037	0.42133973821000004	0.999948218724	0.799142343339	0.999689392763	0.803141943556	0.9998187889929999	0.801137151574	0.99957443032	0.526332595888	0.9984094523970001	0.598496240602	0.9986363636360001	0.492879256966	0.998522895126	0.540577249576	0.9983002208480001	0.48239652709499997	0.998969284684	0.40195208518200004	0.999587458746	0.259747706422	0.9992782761110001	0.315569487983	0.999156362597	0.23787892783599998	0.999322033898	0.600430107527	0.99891569531	0.511168070304	0.99911882329	0.552215189873	0.998870552392	0.441046394151
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	2	all	5	5321	166172	Adagrad	0.2	classification	True	True	1234	cells	False	123456	False	1234	True	6462.1476883888245	0.999527410208	0.619761904762	0.9996218924279999	0.6043649872300001	0.999574649085	0.611966615728	0.9993404536380001	0.410206479592	0.999825429153	0.7919391431999999	0.9997672524150001	0.824968719588	0.999796339938	0.8081165736079999	0.99952197234	0.5320264431849999	0.9989748846750001	0.615905245347	0.998718934153	0.45077399380800004	0.9988468930169999	0.520557740436	0.998673403205	0.46854799970600003	0.9986285714290001	0.387982832618	0.999771167048	0.25917431192699997	0.999199542596	0.310759711241	0.999062681108	0.22932870665199998	0.999384425977	0.6262773722630001	0.998002151529	0.471255950201	0.998692810458	0.537818637693	0.998327382724	0.43699883081999996
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	3	all	5	5321	166172	Adagrad	0.3	classification	True	True	1234	cells	False	123456	False	1234	True	6472.037762403487	0.999783783784	0.626032540676	0.9996757107340001	0.580682609705	0.999729744338	0.602505420381	0.99958160408	0.404247445842	0.999933319997	0.787443469008	1.0	0.823022382872	0.999966658887	0.8048399157089999	0.999922013091	0.523002659213	0.998541423571	0.614927905004	0.998832798366	0.44891640866899996	0.998687089716	0.5189692197569999	0.998488940111	0.46694963388099997	0.997888067582	0.391414141414	0.9997355197040001	0.266628440367	0.998810939358	0.317189631651	0.9986095899040001	0.235029944744	0.999647949305	0.628644501279	0.997891407486	0.450018308312	0.998768906085	0.524541186513	0.998425321339	0.426663922441
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	4	all	5	5321	166172	Adagrad	0.4	classification	True	True	1234	cells	False	123456	False	1234	True	6466.716555118561	0.99949514073	0.609990393852	0.999873737374	0.5897376364060001	0.999684403206	0.599693070476	0.999511609192	0.392979017015	1.0	0.785447263017	1.0	0.8178784929790001	1.0	0.801334877069	1.0	0.515567372934	0.999305555556	0.610832497492	0.997919556172	0.377089783282	0.998612074948	0.466309341501	0.9984064612960001	0.42236991639	0.99815270936	0.38816362054	0.999383477189	0.255733944954	0.99876771411	0.308330452817	0.9985588887899999	0.227753022693	0.99958974359	0.592483108108	0.999384741591	0.51373123398	0.999487232079	0.550303981173	0.9993439043889999	0.436745120618
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	5	all	5	5321	166172	Adagrad	0.5	classification	True	True	1234	cells	False	123456	False	1234	True	6464.386077165605	0.999396772734	0.6000942063120001	0.9998491249250001	0.5915950777800001	0.999622897654	0.595814334152	0.999414478351	0.38383261189499995	1.0	0.797335600907	0.999906147349	0.782149311831	0.9999530714720001	0.7896694504880001	0.999889934258	0.5073633720390001	0.9995972613770001	0.56270096463	1.0	0.43343653250799996	0.999798590131	0.489681706891	0.999767913021	0.429238804874	0.999623210249	0.39189189189199997	0.999623210249	0.232798165138	0.999623210249	0.29208633093499997	0.9995602657029999	0.218425735737	0.999759788614	0.590523021904	0.999759788614	0.48370560234300003	0.999759788614	0.531803542673	0.999690780264	0.41953805714599995
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	6	all	5	5321	166172	Adagrad	0.6	classification	True	True	1234	cells	False	123456	False	1234	True	6476.347779750824	1.0	0.6077766179540001	1.0	0.5407476201529999	1.0	0.5723061801199999	1.0	0.36653046810400003	0.999883422709	0.778630063249	1.0	0.804393160017	0.999941707957	0.791301969365	0.9998620552399999	0.49365770833800005	1.0	0.544157002676	0.9994936708859999	0.377708978328	0.9997467713349999	0.445906432749	0.999708362677	0.38787931206200005	1.0	0.391348088531	1.0	0.223050458716	1.0	0.284149013879	1.0	0.213097473403	0.999699789853	0.596474045054	0.999399759904	0.445990479678	0.9995497523639999	0.5103708359520001	0.9994208551739999	0.403427676769
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	7	all	5	5321	166172	Adagrad	0.7	classification	True	True	1234	cells	False	123456	False	1234	True	6466.440016746521	0.999748869915	0.586257668712	1.0	0.554678430462	0.999874419189	0.57003101885	0.9998047664030001	0.35184801680100003	1.0	0.773274478331	1.0	0.803698039761	1.0	0.7881927875110001	1.0	0.484068750241	1.0	0.520428015564	1.0	0.331269349845	1.0	0.40484298146	1.0	0.348731924862	1.0	0.36708860759499995	1.0	0.216169724771	1.0	0.272103933598	1.0	0.195956225571	1.0	0.575072184793	0.999602701629	0.43756865617	0.9998013113449999	0.496984820129	0.9997441718119999	0.384516526357
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	8	all	5	5321	166172	Adagrad	0.8	classification	True	True	1234	cells	False	123456	False	1234	True	6471.631145000458	1.0	0.557426199262	1.0	0.561179475273	1.0	0.5592965405529999	1.0	0.32439893503	0.999525053431	0.7390626872830001	1.0	0.8572222994580001	0.999762470309	0.79376930999	0.999443340484	0.464005379852	1.0	0.545569620253	1.0	0.26687306501499997	1.0	0.35841995842	1.0	0.322048279667	1.0	0.357482185273	1.0	0.17259174311900002	1.0	0.23279195669	1.0	0.168552977361	1.0	0.56816917084	1.0	0.373855730502	1.0	0.450971731449	1.0	0.34596343306500005
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	9	all	5	5321	166172	Adagrad	0.9	classification	True	True	1234	cells	False	123456	False	1234	True	6469.580877542497	1.0	0.553834237026	1.0	0.49802646853999993	1.0	0.524449877751	1.0	0.293101067841	1.0	0.740353594012	1.0	0.7975809815100001	1.0	0.767902556552	1.0	0.42120508563500003	1.0	0.45734597156400003	1.0	0.23900928792599999	1.0	0.313948759658	1.0	0.26282648789	1.0	0.346991037132	1.0	0.155389908257	1.0	0.214653465347	1.0	0.15408538300799998	1.0	0.506673785371	1.0	0.34749176126000003	1.0	0.412250217202	1.0	0.2919128496
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	10	all	5	5321	166172	Adagrad	0.05	classification	True	True	1234	cells	False	123456	False	1234	True	6474.307490587234	0.999840510367	0.639632746748	0.999601371283	0.5823078709080001	0.999720926524	0.609625668449	0.999567619849	0.418142562167	0.999901608698	0.796248470844	0.999655715129	0.8144028917	0.999778646794	0.8052233676980001	0.9994812954539999	0.530571460666	0.9987038237200001	0.594181818182	0.998919619706	0.505882352941	0.9988117100570001	0.546488294314	0.99863329406	0.486961296976	0.999221638451	0.409219190969	0.9996106677050001	0.249426605505	0.9994161152200002	0.30993943712099997	0.999317118142	0.236773356505	0.998972646719	0.609776654024	0.998844375963	0.529842548517	0.998908507223	0.5670062695920001	0.998601124293	0.457603362241
