activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	0	all	5	5321	166172	Adagrad	0.0	classification	True	True	234567	cells	False	123456	False	1234	True	6491.709735870361	0.999697107375	0.62558356676	0.999545729861	0.618794735627	0.999621412887	0.622170632618	0.999413752691	0.421800445774	0.999719599963	0.7868830998819999	0.9998130491680001	0.835789766407	0.9997663223819999	0.810599420134	0.999451605666	0.532570589001	0.9989611468940001	0.6065705128209999	0.998338870432	0.456574185766	0.998649911725	0.5209910529940001	0.9984497877740001	0.464946160002	0.998869630746	0.444761904762	0.9983054038789999	0.25701706109	0.998587437612	0.32577607254999996	0.9983529298880001	0.25671492453600003	0.999272815416	0.5976962457339999	0.998667635659	0.522176667909	0.998970133883	0.557390093495	0.998677413976	0.447428548946
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	1	all	5	5321	166172	Adagrad	0.1	classification	True	True	234567	cells	False	123456	False	1234	True	6364.043795347215	0.998570467541	0.606700810926	0.999747432228	0.656430385592	0.9991586032809999	0.630586669624	0.99869657036	0.42162452315399995	0.999533557917	0.7850297850300001	0.999844470942	0.842880978865	0.999688990255	0.8129274507170001	0.9992690066299998	0.535348922831	0.999768035259	0.6277985074629999	0.9969928290539999	0.40591073582599996	0.99837850359	0.49304029303999997	0.998140031874	0.446745991141	0.9991657977060001	0.431391905232	0.998332986039	0.24050632911400002	0.998749218261	0.30883392226100004	0.998540568213	0.240469344005	0.9994620040350001	0.6072710951529999	0.998656094611	0.504286246739	0.999058886798	0.551007941356	0.9987910988619999	0.444605887949
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	2	all	5	5321	166172	Adagrad	0.2	classification	True	True	234567	cells	False	123456	False	1234	True	6372.575891017914	0.9997162583939999	0.620304327152	0.999432677761	0.6024012930039999	0.999574447964	0.6112217406580001	0.999340237437	0.408031953045	0.9998827873180001	0.795074027951	0.9998241912799999	0.7989432703	0.99985348844	0.797003953117	0.9996582469159999	0.5166256753149999	0.999218546496	0.606457242583	0.9986982556630001	0.41917973461999997	0.998958333333	0.49572039942900004	0.9988044489229999	0.44341638317000004	0.999531506208	0.40875912408799997	0.9992974238879999	0.246560264172	0.999414451341	0.30758668039799997	0.999316642032	0.231119183347	0.998634087115	0.584889643463	0.999392466586	0.513604174432	0.999013132923	0.546933915459	0.99873262564	0.433785395189
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	3	all	5	5321	166172	Adagrad	0.3	classification	True	True	234567	cells	False	123456	False	1234	True	6370.7326402664185	0.9995677077700001	0.625148279953	0.999891891892	0.608404525514	0.99972977355	0.616662766206	0.999581327	0.415974389689	0.999932935417	0.786627203014	0.999865879828	0.8129866518350001	0.999899406498	0.79958974359	0.999765642215	0.5137638108929999	0.999403697078	0.5583203732500001	0.999105812221	0.433051869723	0.999254732449	0.48777173913000005	0.999144897996	0.424566024411	0.99920212766	0.442391304348	0.9984055275049999	0.223995597138	0.998803668749	0.29740591888900003	0.998603496605	0.237040011379	0.9994791666670001	0.582528533802	0.9993056760979999	0.494595601938	0.9993924138529999	0.534972787744	0.999219610426	0.422183725373
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	4	all	5	5321	166172	Adagrad	0.4	classification	True	True	234567	cells	False	123456	False	1234	True	6371.704939603806	0.999002369373	0.594865372574	1.0	0.6580466404990001	0.999500935745	0.624862968647	0.9992242092829999	0.409569837381	0.999921402185	0.783912747103	0.999842816724	0.7994994438259999	0.999882107911	0.7916293797759999	0.999726760186	0.49883594620800004	0.998954339491	0.582524271845	0.9996512033480001	0.398069963812	0.9993026499299998	0.47294876388400003	0.999200443714	0.418347594591	0.9996905940590001	0.425238600212	0.998763523957	0.22069345074299998	0.999226843977	0.290579710145	0.9990973326279999	0.226313692302	0.999796043239	0.572217502124	0.998981047483	0.502049944092	0.9993883792049999	0.534842167957	0.99921618115	0.418669957278
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	5	all	5	5321	166172	Adagrad	0.5	classification	True	True	234567	cells	False	123456	False	1234	True	6372.315135002136	0.99953966549	0.619308285643	0.999693063229	0.574694066036	0.999616358475	0.596167664671	0.9994077278919999	0.39295381647	0.999907244226	0.788720770289	0.9997217842899999	0.7972747497220001	0.999814505658	0.792974692297	0.999558152671	0.505041336761	0.99918267266	0.580166821131	0.9995911692560001	0.377563329312	0.999386879215	0.457435147972	0.9992944825660001	0.405146277914	0.9996190476189999	0.396600566572	0.9992383853769999	0.231150247661	0.999428680251	0.29207232267	0.9993346167080001	0.21631163289500002	0.999524036173	0.549978911852	0.999761961438	0.48602310846100005	0.999642984648	0.516026909379	0.999539487474	0.39428995535800004
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	6	all	5	5321	166172	Adagrad	0.6	classification	True	True	234567	cells	False	123456	False	1234	True	6367.4833114147195	0.9998075812970001	0.594724220624	0.9998075812970001	0.5726160240129999	0.9998075812970001	0.583460769321	0.999703771476	0.367248599258	0.9997694258700002	0.7871564778460001	1.0	0.7805895439380001	0.9998846996430001	0.783859257191	0.999724275529	0.48998991369499995	0.9989743589740001	0.568253968254	0.999486916367	0.323884197829	0.9992305719419999	0.412600845179	0.9991144579719999	0.36688584806999996	0.9995183044320001	0.391742195368	0.9995183044320001	0.214089157953	0.9995183044320001	0.276868327402	0.99943952085	0.204805132952	0.9994029850749999	0.519163763066	0.9997014034039999	0.499813641446	0.9995521719660001	0.509304975313	0.9994231193299999	0.377584337893
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	7	all	5	5321	166172	Adagrad	0.7	classification	True	True	234567	cells	False	123456	False	1234	True	6398.599545478821	1.0	0.586898718878	1.0	0.560609558993	1.0	0.573452999528	1.0	0.353463417464	0.999845750424	0.773360378634	0.999691548427	0.795189098999	0.9997686434799999	0.784122849112	0.999447839111	0.477946160697	0.998632010944	0.5415415415420001	0.9993155373029999	0.326296743064	0.998973657202	0.407226194957	0.9988192467229999	0.354885936902	0.999354422208	0.373345935728	1.0	0.217391304348	0.999677106878	0.274782608696	0.99962457623	0.19612231312800002	1.0	0.567242281528	1.0	0.404025344763	1.0	0.471919895516	1.0	0.36403966264700005
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	8	all	5	5321	166172	Adagrad	0.8	classification	True	True	234567	cells	False	123456	False	1234	True	6381.813959598541	1.0	0.5742849911410001	1.0	0.5238974832600001	1.0	0.547935281333	1.0	0.3235440859	1.0	0.760471204188	1.0	0.8078420467190001	1.0	0.783441208198	1.0	0.46510038885300004	1.0	0.5202127659570001	1.0	0.294933655006	1.0	0.376443418014	1.0	0.325418400583	1.0	0.38523644751999997	1.0	0.18381948266399997	1.0	0.24888226527600002	1.0	0.185282673057	0.999402271369	0.514397905759	1.0	0.439433469996	0.999701046338	0.473969849246	0.999615832294	0.34502916809199996
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	9	all	5	5321	166172	Adagrad	0.9	classification	True	True	234567	cells	False	123456	False	1234	True	6386.674635410309	1.0	0.549801783944	1.0	0.512352805357	1.0	0.5304171148560001	1.0	0.29302569882	1.0	0.7526179790559999	1.0	0.769466073415	1.0	0.760948779649	1.0	0.42405194659199996	1.0	0.45362134688699995	1.0	0.21531966224399998	1.0	0.292024539877	1.0	0.244874116075	1.0	0.35343787696	1.0	0.16125481563	1.0	0.221466364324	1.0	0.156818648868	1.0	0.486552567237	1.0	0.37085352217699996	1.0	0.42089678511	1.0	0.29197352781
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	10	all	5	5321	166172	Adagrad	0.05	classification	True	True	234567	cells	False	123456	False	1234	True	6396.168239116669	0.99928252551	0.620299048482	0.999601275917	0.632186561995	0.999441875299	0.6261863922240001	0.999135331985	0.423380306448	0.999803023588	0.792247854077	0.999655342196	0.821329254727	0.9997291774379999	0.806526488258	0.999365158931	0.52968460367	0.998906864889	0.59900990099	0.998906864889	0.437876960193	0.998906864889	0.5059233449480001	0.998744737781	0.450145813133	0.999011271505	0.428019323671	0.9986163273370001	0.243808475509	0.9988137603799999	0.310659186536	0.998616321089	0.240423985851	0.998979331462	0.595717884131	0.9984697781180001	0.528885575848	0.9987244897959999	0.5603158933860001	0.998362093234	0.449551523532
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	11	all	5	5321	166172	Adagrad	0.15	classification	True	True	234567	cells	False	123456	False	1234	True	6362.956039428711	0.999733096085	0.62331520454	0.9998220482250001	0.608635419072	0.999777570177	0.615887850467	0.999655032547	0.414257403439	0.999889910277	0.797492767599	0.999779844791	0.804922135706	0.999834874505	0.80119022905	0.999613366157	0.525172418309	0.9997541185150001	0.603242320819	0.9985265225929999	0.426417370326	0.999139943482	0.49964664311000007	0.999013331906	0.445884776477	0.9988972209970001	0.422083704363	0.998676957001	0.260869565217	0.998787076855	0.322448979592	0.998584600081	0.246114223343	0.998856979569	0.579332790887	0.999285305889	0.530749161387	0.9990710968200001	0.553977825326	0.998807127046	0.438630496056
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	12	all	5	5321	166172	Adagrad	0.25	classification	True	True	234567	cells	False	123456	False	1234	True	6392.390663146973	0.9996970309029999	0.6189275893680001	0.9995960819949999	0.623643500346	0.999646553901	0.621276595745	0.999452570537	0.417551292091	0.9998122300810001	0.7918328062700001	0.9998122300810001	0.80075083426	0.9998122300810001	0.7962668510199999	0.999562832791	0.512777867011	0.998336567785	0.594969644406	0.999722376458	0.413751507841	0.999028991538	0.488082532906	0.998885491414	0.43410264935599996	0.9995004995000001	0.412560386473	0.998752183679	0.235002751789	0.999126201473	0.299438990182	0.9989805333759999	0.22723620250100002	0.999188969992	0.5849889624719999	0.999188969992	0.493850167723	0.999188969992	0.535569927243	0.9989586931990001	0.42353113802500003
