activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	0	all	5	6125	198525	Adagrad	0.0	classification	True	True	1234	cells	False	123456	False	1234	True	5568.0119540691385	0.999168619152	0.621244381358	0.9990931076180001	0.609705131182	0.999130861958	0.61542067026	0.998652742895	0.414436134714	0.9992523364489999	0.785742522071	0.9994858611830001	0.829000417072	0.9993690851739999	0.806792044378	0.998519344625	0.52499296929	0.996508523311	0.5739257101240001	0.998559374357	0.48792569659400004	0.997532894737	0.527443105756	0.997163450099	0.465333048063	0.9990704591930001	0.41616509028399995	0.998142644874	0.27752293578000004	0.998606336523	0.332989336085	0.998371392429	0.25518235973700004	0.9984138604200001	0.615221987315	0.9969541910330001	0.532771878433	0.997683491831	0.5710361067499999	0.997030605667	0.463024883432
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	1	all	5	6125	198525	Adagrad	0.1	classification	True	True	1234	cells	False	123456	False	1234	True	5489.5158076286325	0.9991592399529999	0.618237656508	0.998571548609	0.607615509635	0.9988653078380001	0.6128805620610001	0.998241264128	0.410341124071	0.999637568603	0.79177377892	0.999482321271	0.813568747393	0.999559938909	0.8025233132199999	0.998966359392	0.5226109243370001	0.998181404865	0.581163859112	0.997954545455	0.469969040248	0.998067962268	0.51968503937	0.997776780178	0.459844817287	0.998556105611	0.39211136891000004	0.998556105611	0.290711009174	0.998556105611	0.33388212051399996	0.998312160672	0.247033782495	0.9987791644059999	0.612289052358	0.997966928707	0.5181252288539999	0.998372881356	0.561285204284	0.9979146344130001	0.45309996771300004
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	2	all	5	6125	198525	Adagrad	0.2	classification	True	True	1234	cells	False	123456	False	1234	True	5490.474179267883	0.999432785026	0.628303284762	0.99933831175	0.590666357093	0.9993855461550001	0.6089037817140001	0.999047280254	0.411596433991	0.9995345319140001	0.7923004442049999	0.999592691726	0.8182955651330001	0.9995636109739999	0.8050882232250001	0.998975631649	0.527240084507	0.998973569412	0.6040955631399999	0.9974378683059999	0.438390092879	0.998205128205	0.5080731969860001	0.9979356551809999	0.45502143217	0.999082779179	0.406746031746	0.9970251716249999	0.23509174311900002	0.998052914901	0.297965116279	0.9977208112729999	0.22789533238499998	0.9978494623659999	0.5869037995149999	0.998309512832	0.531673379714	0.998079434586	0.557925072046	0.9975413691700001	0.442066339313
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	3	all	5	6125	198525	Adagrad	0.3	classification	True	True	1234	cells	False	123456	False	1234	True	5486.730746746063	0.9994594010160001	0.622486969471	0.999243325046	0.5823078709080001	0.9993513513510001	0.601727447217	0.998995830862	0.40162461573700003	0.9997331376340001	0.790675675676	0.999266471059	0.8134297233419999	0.999499749875	0.801891317755	0.9988304053620001	0.520698994792	0.9973783862510001	0.582587469487	0.999124598774	0.44334365325099995	0.9982507288629999	0.503516174402	0.9979869875220001	0.44594945932499996	0.9986772486769999	0.40687160940300005	0.998413118223	0.258027522936	0.9985451659829999	0.315789473684	0.9982984139059999	0.239860475535	0.9994722955149999	0.590361445783	0.998418555614	0.502380080557	0.998945147679	0.542828882295	0.9986503029709999	0.429268176356
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	4	all	5	6125	198525	Adagrad	0.4	classification	True	True	1234	cells	False	123456	False	1234	True	5498.653654098511	0.998864496593	0.603648802737	0.999621212121	0.61458091479	0.9992427110940001	0.609065807639	0.9988280310340001	0.398935577366	0.999220272904	0.77337848398	0.999765954127	0.825524815793	0.9994930390360001	0.7986013045520001	0.998816757588	0.501152864001	0.9993053143449999	0.588908450704	0.9975728155339999	0.414241486068	0.9984383133779999	0.486368593239	0.998207142808	0.43293821675099997	0.999074359766	0.38856589147299997	0.998150431566	0.229931192661	0.9986121819580001	0.288904899135	0.9983771508220001	0.21508373813700002	0.999588900308	0.5981220657280001	0.9973338802299999	0.466495789088	0.9984601170309999	0.524171981074	0.9980312733140001	0.415595440257
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	5	all	5	6125	198525	Adagrad	0.5	classification	True	True	1234	cells	False	123456	False	1234	True	5496.424116611481	0.999547511312	0.605901951452	0.9998491249250001	0.591130717437	0.999698295369	0.5984251968500001	0.999531544944	0.389538532148	0.9997184156190001	0.781150159744	0.9996245893950001	0.815793132212	0.999671500305	0.798095885753	0.9992295034559999	0.506720948218	0.9987917841320001	0.575757575758	0.999194198227	0.376470588235	0.998992950655	0.455260202171	0.99883945735	0.404026888556	0.999245852187	0.393939393939	0.998492840995	0.216169724771	0.998869204674	0.279155868197	0.998680479569	0.21091121850800001	0.9985604606530001	0.575979337064	0.999759788614	0.489930428415	0.9991597647339999	0.529481598734	0.9989184921690001	0.41250160389300006
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	6	all	5	6125	198525	Adagrad	0.6	classification	True	True	1234	cells	False	123456	False	1234	True	5489.9663496017465	0.999247554552	0.576696832579	1.0	0.591827257952	0.999623635679	0.584164088461	0.999415125629	0.35932317862499996	0.999883395522	0.7753932284720001	0.999766818235	0.808702905603	0.9998251034799999	0.7916978564139999	0.999586164367	0.491482434501	0.9994939271259999	0.523265306122	1.0	0.396904024768	0.9997468995190001	0.451408450704	0.9997084878679999	0.38680517951899995	0.999532273152	0.386993603412	0.9985981308409999	0.20814220183499998	0.999064983637	0.270693512304	0.9989084908750001	0.202920605787	0.999099369559	0.593028964163	0.9987995198080001	0.442328817283	0.998949422182	0.506711409396	0.998648637225	0.39915285571500003
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	7	all	5	6125	198525	Adagrad	0.7	classification	True	True	1234	cells	False	123456	False	1234	True	5495.588346481323	1.0	0.590092402464	0.999497613665	0.533782214999	0.999748743719	0.560526636596	0.999609505403	0.345851111571	1.0	0.7724470651299999	1.0	0.801334630891	1.0	0.786625725009	1.0	0.480879325518	1.0	0.5218554861729999	0.999301675978	0.36222910216700005	0.9996507160320001	0.427631578947	0.9995993374459999	0.366995919876	1.0	0.376077586207	0.9993761696819999	0.20011467889899998	0.99968798752	0.26122754491	0.999636038155	0.19282044131499998	0.999602859412	0.555555555556	1.0	0.47418528011699995	0.9998013902680001	0.5116554721450001	0.9997442441779999	0.38967626897200003
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	8	all	5	6125	198525	Adagrad	0.8	classification	True	True	1234	cells	False	123456	False	1234	True	5492.446726560594	1.0	0.579230562281	0.999246136449	0.49988390991400006	0.999622926094	0.536640079761	0.999416399452	0.319414956741	1.0	0.770978781656	1.0	0.782983456138	1.0	0.776934749621	1.0	0.464897142715	1.0	0.504780114723	1.0	0.32693498451999997	1.0	0.396843291995	1.0	0.337942287934	0.999014778325	0.35371702637900004	1.0	0.16915137614700002	0.999507146378	0.228859581071	0.9994287611310001	0.16478504727600002	1.0	0.527936647602	1.0	0.43939948736699996	1.0	0.479616306954	1.0	0.352141623086
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	9	all	5	6125	198525	Adagrad	0.9	classification	True	True	1234	cells	False	123456	False	1234	True	5472.711880683899	1.0	0.545106484805	1.0	0.528906431391	1.0	0.536884279991	1.0	0.29700109446600004	1.0	0.739180834621	1.0	0.797859029612	1.0	0.767399879655	1.0	0.419225718581	1.0	0.465517241379	1.0	0.21733746129999998	1.0	0.296327564373	1.0	0.25363489070399997	1.0	0.33029381965599997	1.0	0.186926605505	1.0	0.238740388136	1.0	0.160651172961	1.0	0.5135281385279999	1.0	0.34749176126000003	1.0	0.41450098274700004	1.0	0.296533517134
