activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	0	all	5	5889	157521	Adagrad	0.0	classification	True	True	1234	cells	False	123456	False	1234	True	4213.545091629027	0.999244313459	0.615863500115	0.999319830713	0.620153238913	0.999282070659	0.618000925497	0.998887086614	0.41435938614	0.9996728207529999	0.793463702116	0.9996728207529999	0.823578479077	0.9996728207529999	0.80824067126	0.9992322643930001	0.533407513324	0.997532894737	0.590015128593	0.998559374357	0.482972136223	0.998045870616	0.531154239019	0.9977530387610001	0.47206813088999994	0.9986993682649999	0.424460431655	0.998328380386	0.270642201835	0.998513839866	0.330532212885	0.998263087568	0.256448427568	0.998660986001	0.6088187702269999	0.999512670565	0.551080190406	0.999086646776	0.578512396694	0.998828820308	0.46821475407200003
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	1	all	5	5889	157521	Adagrad	0.1	classification	True	True	1234	cells	False	123456	False	1234	True	4110.012753248215	0.9995798319329999	0.616370106762	0.999495840686	0.603204086371	0.999537834545	0.609716029101	0.999283519046	0.406207527396	0.999741200828	0.787342767296	0.999896464254	0.835395523426	0.999818826513	0.81065767285	0.999574369988	0.532920510821	0.9988628610420001	0.609756097561	0.998181818182	0.46439628483	0.998522223485	0.5272407732859999	0.99829963282	0.472929338244	0.999380293328	0.41176470588200004	0.997937293729	0.240825688073	0.998658272268	0.303907380608	0.998432135701	0.233688938032	0.9981040086669999	0.599440894569	0.99891569531	0.549615525449	0.998509687034	0.573447946514	0.9980895421799999	0.46061856158200004
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	2	all	5	5889	157521	Adagrad	0.2	classification	True	True	1234	cells	False	123456	False	1234	True	4122.7508330345145	0.998959614111	0.627135934711	0.998393042821	0.570931042489	0.998676248109	0.597715119105	0.997947860985	0.400314621591	0.99953450483	0.7890875133399999	0.99953450483	0.822327262616	0.99953450483	0.805364558513	0.9989073489810001	0.525175479263	0.998719262295	0.585023400936	0.998975147323	0.46439628483	0.998847188421	0.517777010701	0.998673691914	0.459002035858	0.9972596483220001	0.379579111458	0.999313501144	0.27924311926600004	0.998285518345	0.321770730096	0.997992465424	0.233724060801	0.9978521018719999	0.584445291651	0.999538958045	0.561332845112	0.998694817658	0.572655958162	0.9983294246109999	0.455558062448
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	3	all	5	5889	157521	Adagrad	0.3	classification	True	True	1234	cells	False	123456	False	1234	True	4123.4348757267	0.999891598916	0.630398205272	0.997081396606	0.521941026236	0.998484520459	0.5710656674710001	0.997657896129	0.37838763566600003	0.9990671020190001	0.778340475263	0.999799946652	0.833310162658	0.999433389994	0.8048878743119999	0.998674388539	0.515947665647	0.9976689976690001	0.6100086281279999	0.999124598774	0.437770897833	0.998396267678	0.509733237203	0.9981543978049999	0.457869372654	0.998414376321	0.380677126342	0.999206559111	0.264334862385	0.998810310641	0.312013536379	0.998608502157	0.22738010401099998	0.9987697715289999	0.59991638796	0.998594271657	0.525448553643	0.998682013883	0.560218621901	0.99831313448	0.448241082775
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	4	all	5	5889	157521	Adagrad	0.4	classification	True	True	1234	cells	False	123456	False	1234	True	4111.045481443405	0.999368686869	0.598684210526	0.999368686869	0.612723473415	0.999368686869	0.6056224899600001	0.999023048821	0.39281944719000006	0.99922039448	0.783808769149	0.999921984709	0.82510774364	0.9995710664849999	0.803928208601	0.9989989325390001	0.518596145343	0.999305555556	0.62663975782	0.997919556172	0.384520123839	0.998612074948	0.476592478895	0.9984064612960001	0.43482467206299996	0.997537703909	0.37296037295999995	0.999075215783	0.275229357798	0.9983058678579999	0.316727152755	0.998018773901	0.22765336055	0.998974569319	0.58604845447	0.998974569319	0.51373123398	0.998974569319	0.547512195122	0.9986878885100001	0.432114397188
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	5	all	5	5889	157521	Adagrad	0.5	classification	True	True	1234	cells	False	123456	False	1234	True	4131.525284290314	0.999698249849	0.601937046005	0.999698249849	0.5771999071280001	0.999698249849	0.589308996089	0.9995314859029999	0.37863015637900005	0.999812312312	0.7917014759119999	0.999906147349	0.790490754901	0.9998592276289999	0.791095652174	0.999669779944	0.5046330821630001	1.0	0.655927835052	0.9967767929090001	0.315170278638	0.9983857949959999	0.42576327896300004	0.9981419574	0.403688187093	0.995495495495	0.36216216216200003	0.9992464204970001	0.307339449541	0.9973674313650001	0.332506203474	0.996929084763	0.23483848801899998	0.9997596153849999	0.5967969853980001	0.999039154456	0.463932625412	0.9993992550759999	0.5220436753190001	0.999226859627	0.413318576233
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	6	all	5	5889	157521	Adagrad	0.6	classification	True	True	1234	cells	False	123456	False	1234	True	4181.871850252152	0.999811746988	0.594042343673	0.999811746988	0.560250754586	0.999811746988	0.576651929741	0.9997074281899999	0.36241170339100004	0.999533799534	0.770936603183	0.9998834091169999	0.821632142361	0.99970857376	0.7954774883910001	0.999310284747	0.493855793476	1.0	0.527896995708	0.9994936708859999	0.38080495356	0.9997467713349999	0.442446043165	0.999708362677	0.38063757472599996	1.0	0.40092699884099997	0.998130841121	0.198394495413	0.9990645463050001	0.265439202148	0.9989085128	0.20496540343199998	0.9996996996999999	0.5781766650919999	0.9990996398559999	0.44818747711499995	0.9993995797059999	0.50495049505	0.999227773853	0.3922384149
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	7	all	5	5889	157521	Adagrad	0.7	classification	True	True	1234	cells	False	123456	False	1234	True	4179.578776359558	0.999748869915	0.586630621774	1.0	0.554214070118	0.999874419189	0.569961795606	0.9998047664030001	0.352009480659	0.99984375	0.773854961832	1.0	0.7892395384399999	0.999921868896	0.781471539679	0.9998152647859999	0.474289260978	1.0	0.5259678942399999	1.0	0.34489164086699997	1.0	0.41660433806999997	1.0	0.359461520329	0.999376558603	0.36962488563600004	1.0	0.23165137614700002	0.999688182102	0.284807895664	0.999636227256	0.205009900869	1.0	0.5672289156629999	0.999205403258	0.430977663859	0.9996025437200001	0.489804411153	0.99948833666	0.375703380153
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	8	all	5	5889	157521	Adagrad	0.8	classification	True	True	1234	cells	False	123456	False	1234	True	4171.193632364273	1.0	0.574758244483	0.999623068225	0.538193638263	0.999811498586	0.55587529976	0.999708181998	0.332405206122	0.999762470309	0.7571935356720001	1.0	0.80119560684	0.999881221048	0.7785733585519999	0.999721642875	0.45428163579400005	1.0	0.521239954076	1.0	0.28111455108399996	1.0	0.365245374095	1.0	0.31947467557	1.0	0.354120267261	0.9990138067059999	0.182339449541	0.999506660089	0.24072672218000002	0.9994282874510001	0.17178874352499998	1.0	0.554369918699	0.999412110523	0.39948736726499995	0.9997059688330001	0.46435411789700004	0.999620504968	0.350542325837
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	9	all	5	5889	157521	Adagrad	0.9	classification	True	True	1234	cells	False	123456	False	1234	True	4175.3261098861685	1.0	0.540335935652	1.0	0.530299512422	1.0	0.535270681978	1.0	0.292377822821	1.0	0.7351973684209999	1.0	0.807868761296	1.0	0.769821818904	1.0	0.418819742395	1.0	0.466165413534	1.0	0.230340557276	1.0	0.30832987981800003	1.0	0.261928476862	1.0	0.358262967431	1.0	0.170298165138	1.0	0.230858919549	1.0	0.167753964225	1.0	0.516213389121	1.0	0.36140607835999994	1.0	0.425156149042	1.0	0.305306091915
