burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
315	True	None	mean	False	1234	5.0	0	all	1793	96	0.0	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	41310.351206064224	1.0	0.636363636364	1.0	0.27896039604	1.0	0.387885045603	1.0	0.294635839227	1.0	0.7060968494750001	1.0	0.745457345242	1.0	0.7252434456929999	1.0	0.483232008856	1.0	0.8	1.0	0.00870195794054	1.0	0.0172166427547	1.0	0.0772006248255	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.72	1.0	0.013225569434200002	1.0	0.025974025974	1.0	0.0890562798419	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.859872611465	1.0	0.216172938351	1.0	0.345489443378	1.0	0.40986358694700004	1.0	0.7054263565889999	1.0	0.145716573259	1.0	0.241539482415	1.0	0.296604230757	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.627705627706	1.0	0.0598184818482	1.0	0.10922787194	1.0	0.156260128393
315	True	None	mean	False	1234	5.0	1	all	1793	96	0.1	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	40340.99283838272	1.0	0.637288135593	1.0	0.279207920792	1.0	0.388296041308	1.0	0.295313709268	1.0	0.707830438622	1.0	0.7405297197409999	1.0	0.723810957255	1.0	0.482358815207	1.0	0.75	1.0	0.0065264684554	1.0	0.012940330697299999	1.0	0.064132758155	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.678571428571	1.0	0.013960323291700001	1.0	0.0273578113751	1.0	0.0880033837435	1.0	0.5	1.0	0.000609756097561	1.0	0.0012180267965899998	1.0	0.0142837523175	1.0	0.86038961039	1.0	0.21216973578899997	1.0	0.34039820166999996	1.0	0.40611304671099996	1.0	0.709302325581	1.0	0.146517213771	1.0	0.24286662242899998	1.0	0.298465643664	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.651376146789	1.0	0.0585808580858	1.0	0.10749432248299999	1.0	0.159583169099
315	True	None	mean	False	1234	5.0	2	all	1793	96	0.2	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	39368.752783298485	1.0	0.632478632479	1.0	0.274752475248	1.0	0.383088869715	1.0	0.289881458029	1.0	0.707109283196	1.0	0.741299661226	1.0	0.723800932191	1.0	0.481923904507	1.0	0.7272727272730001	1.0	0.00580130529369	1.0	0.011510791366900001	1.0	0.0592634261687	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.64	1.0	0.0117560617193	1.0	0.023088023088000002	1.0	0.07764447594	1.0	0.5	1.0	0.000609756097561	1.0	0.0012180267965899998	1.0	0.0142837523175	1.0	0.855704697987	1.0	0.204163330665	1.0	0.32967032967	1.0	0.396900939397	1.0	0.6972111553779999	1.0	0.140112089672	1.0	0.233333333333	1.0	0.288589125904	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.604060913706	1.0	0.0490924092409	1.0	0.0908050362457	1.0	0.136675463777
315	True	None	mean	False	1234	5.0	3	all	1793	96	0.3	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	38446.693364620216	1.0	0.62590731435	1.0	0.277475247525	1.0	0.384496655805	1.0	0.287732340493	1.0	0.7040187738339999	1.0	0.739143825069	1.0	0.721153846154	1.0	0.476649787402	1.0	0.75	1.0	0.00435097897027	1.0	0.00865176640231	1.0	0.0523568097869	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.655172413793	1.0	0.013960323291700001	1.0	0.027338129496400004	1.0	0.08596880136389999	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.8733333333329999	1.0	0.209767814251	1.0	0.33828276307300004	1.0	0.407402137616	1.0	0.7040000000000001	1.0	0.140912730184	1.0	0.234823215477	1.0	0.291211808397	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6224489795920001	1.0	0.0503300330033	1.0	0.0931297709924	1.0	0.142104018189
315	True	None	mean	False	1234	5.0	4	all	1793	96	0.4	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	37435.29685926437	1.0	0.6305220883529999	1.0	0.27202970297	1.0	0.38007954349	1.0	0.287128374992	1.0	0.7044889603740001	1.0	0.741915614413	1.0	0.722718067952	1.0	0.47897007266999997	1.0	0.75	1.0	0.00435097897027	1.0	0.00865176640231	1.0	0.0523568097869	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.76	1.0	0.013960323291700001	1.0	0.027417027417	1.0	0.09476218179289998	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8716216216220001	1.0	0.20656525220199998	1.0	0.333980582524	1.0	0.40373719114	1.0	0.707627118644	1.0	0.13370696557199999	1.0	0.22491582491599998	1.0	0.28446344420499997	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6182795698920001	1.0	0.0474422442244	1.0	0.08812260536399999	1.0	0.137105712663
315	True	None	mean	False	1234	5.0	5	all	1793	96	0.5	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	29907.899016141888	1.0	0.638547486034	1.0	0.282920792079	1.0	0.392109777015	1.0	0.298275842209	1.0	0.7028350898029999	1.0	0.729134585771	1.0	0.715743330058	1.0	0.46898529157700003	1.0	0.8571428571430001	1.0	0.00435097897027	1.0	0.00865800865801	1.0	0.0570085252382	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.666666666667	1.0	0.0117560617193	1.0	0.0231046931408	1.0	0.079800008301	1.0	0.4	1.0	0.0012195121951199999	1.0	0.00243161094225	1.0	0.0167155608579	1.0	0.862745098039	1.0	0.17614091273	1.0	0.292553191489	1.0	0.369945938991	1.0	0.6984924623119999	1.0	0.111289031225	1.0	0.19198895027600002	1.0	0.2570248771	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.631067961165	1.0	0.0536303630363	1.0	0.09885931558939999	1.0	0.148514828046
315	True	None	mean	False	1234	5.0	6	all	1793	96	0.6	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	28219.15697240829	1.0	0.6400462962960001	1.0	0.273762376238	1.0	0.383495145631	1.0	0.29357263789099997	1.0	0.704086214639	1.0	0.724360948568	1.0	0.714079696395	1.0	0.467658964622	1.0	0.8571428571430001	1.0	0.00435097897027	1.0	0.00865800865801	1.0	0.0570085252382	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.583333333333	1.0	0.0102865540044	1.0	0.0202166064982	1.0	0.0681532948619	1.0	0.2	1.0	0.000609756097561	1.0	0.00121580547112	1.0	0.0049727266149799994	1.0	0.866379310345	1.0	0.160928742994	1.0	0.271438217421	1.0	0.35423124481299995	1.0	0.702247191011	1.0	0.10008006405099999	1.0	0.17519271198300002	1.0	0.24439694555799998	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.592760180995	1.0	0.0540429042904	1.0	0.0990548204159	1.0	0.141109870176
315	True	None	mean	False	1234	5.0	7	all	1793	96	0.7	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	27259.501235485077	1.0	0.6357575757580001	1.0	0.259653465347	1.0	0.368717047452	1.0	0.282533948694	1.0	0.698924731183	1.0	0.7206652294429999	1.0	0.709628506444	1.0	0.45887655145000006	1.0	0.75	1.0	0.00217548948513	1.0	0.0043383947939300005	1.0	0.0370166474971	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.846153846154	1.0	0.008082292432039999	1.0	0.0160116448326	1.0	0.0771635608679	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0030272583695100004	1.0	0.8695652173909999	1.0	0.144115292234	1.0	0.247252747253	1.0	0.33567105974600003	1.0	0.6732026143790001	1.0	0.08246597277819999	1.0	0.146932952924	1.0	0.215682476596	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.591346153846	1.0	0.050742574257399996	1.0	0.0934650455927	1.0	0.136375039582
315	True	None	mean	False	1234	5.0	8	all	1793	96	0.8	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	27634.878499507904	1.0	0.6258503401359999	1.0	0.250495049505	1.0	0.35778681279799995	1.0	0.271459696687	1.0	0.694576877235	1.0	0.717893440099	1.0	0.70604270786	1.0	0.45166218024099997	1.0	0.5	1.0	0.0007251631617110002	1.0	0.0014482259232399999	1.0	0.016153316834100002	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.875	1.0	0.0051432770022	1.0	0.0102264426589	1.0	0.0628477394208	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0042813403638400005	1.0	0.8780487804880001	1.0	0.11529223378699999	1.0	0.20382165605099997	1.0	0.301559533641	1.0	0.657142857143	1.0	0.055244195356300006	1.0	0.101920236337	1.0	0.173477498061	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6352941176470001	1.0	0.0445544554455	1.0	0.08326908249810001	1.0	0.135978411873
315	True	None	mean	False	1234	5.0	9	all	1793	96	0.9	adaptive	classification	True	True	345678	cells	123456	False	1234	10.0	True	1e-06	0	25783.02987480164	1.0	0.622962437987	1.0	0.217574257426	1.0	0.32250963126	1.0	0.24940726086399997	1.0	0.689832300952	1.0	0.703110563597	1.0	0.696408144589	1.0	0.436884145529	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.00146950771492	1.0	0.0029347028613399997	1.0	0.0364565123976	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.928571428571	1.0	0.0416333066453	1.0	0.07969348659	1.0	0.186766097313	1.0	0.625	1.0	0.0280224179343	1.0	0.05363984674330001	1.0	0.119330531623	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	1.0	0.0160891089109	1.0	0.031175059951999998	1.0	0.0650875909992
