burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
315	True	None	mean	False	1234	5.0	0	all	1793	96	0.0	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	40126.519176483154	1.0	0.607581420182	1.0	0.288101265823	1.0	0.390863815902	1.0	0.286821711256	1.0	0.703330411919	1.0	0.7369146005509999	1.0	0.719730941704	1.0	0.471538331593	1.0	0.8571428571430001	1.0	0.00446760982874	1.0	0.008888888888889999	1.0	0.0578788336034	1.0	1.0	1.0	0.0008952551477170001	1.0	0.00178890876565	1.0	0.0287228915271	1.0	0.6875	1.0	0.00777385159011	1.0	0.0153738644305	1.0	0.06592774881380001	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.878892733564	1.0	0.213087248322	1.0	0.34301147873099996	1.0	0.41322699811999997	1.0	0.724137931034	1.0	0.131147540984	1.0	0.222075346993	1.0	0.285216410401	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.675324675325	1.0	0.0652992884052	1.0	0.119083969466	1.0	0.174380274376
315	True	None	mean	False	1234	5.0	1	all	1793	96	0.1	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	38809.22483611107	1.0	0.611609498681	1.0	0.29341772151900003	1.0	0.39657827202699997	1.0	0.292284731921	1.0	0.704035216434	1.0	0.734312825222	1.0	0.7188553449699999	1.0	0.47084059548	1.0	0.833333333333	1.0	0.0037230081906199997	1.0	0.0074128984432899996	1.0	0.05191080457740001	1.0	1.0	1.0	0.00179051029543	1.0	0.0035746201966	1.0	0.0406217309034	1.0	0.666666666667	1.0	0.00565371024735	1.0	0.0112123335669	1.0	0.055064472205800005	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8666666666670001	1.0	0.207214765101	1.0	0.334461746784	1.0	0.403989260227	1.0	0.745614035088	1.0	0.13270882123299999	1.0	0.225314777999	1.0	0.292281848678	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.681034482759	1.0	0.0661364587694	1.0	0.12056466997300001	1.0	0.176730350462
315	True	None	mean	False	1234	5.0	2	all	1793	96	0.2	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	37063.38629174233	1.0	0.6130063965879999	1.0	0.291139240506	1.0	0.394782011672	1.0	0.291807666214	1.0	0.702307917032	1.0	0.735843281298	1.0	0.7186846038860001	1.0	0.469561787917	1.0	0.8	1.0	0.00297840655249	1.0	0.005934718100890001	1.0	0.045248532323900005	1.0	1.0	1.0	0.00179051029543	1.0	0.0035746201966	1.0	0.0406217309034	1.0	0.615384615385	1.0	0.00565371024735	1.0	0.0112044817927	1.0	0.0521327580291	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.863157894737	1.0	0.206375838926	1.0	0.333107650643	1.0	0.402178580873	1.0	0.7339055793989999	1.0	0.133489461358	1.0	0.22589167767499999	1.0	0.290243922802	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6606334841629999	1.0	0.061113436584300004	1.0	0.11187739463600001	1.0	0.16556599338300002
315	True	None	mean	False	1234	5.0	3	all	1793	96	0.3	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	37476.62474513054	1.0	0.6186708860760001	1.0	0.29696202531599997	1.0	0.40130003421099997	1.0	0.298557059981	1.0	0.701060892312	1.0	0.738292011019	1.0	0.7191949310469999	1.0	0.469458833803	1.0	1.0	1.0	0.00148920327625	1.0	0.00297397769517	1.0	0.036725680762300005	1.0	1.0	1.0	0.00179051029543	1.0	0.0035746201966	1.0	0.0406217309034	1.0	0.666666666667	1.0	0.007067137809189999	1.0	0.013986013985999999	1.0	0.06157045072819999	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.861940298507	1.0	0.19379194630899998	1.0	0.316438356164	1.0	0.38915281405	1.0	0.739316239316	1.0	0.135050741608	1.0	0.22838283828400002	1.0	0.29332094090300004	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6712962962960001	1.0	0.0606948514023	1.0	0.11132437619999999	1.0	0.167195101042
315	True	None	mean	False	1234	5.0	4	all	1793	96	0.4	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	36512.70999979973	1.0	0.6192	1.0	0.293924050633	1.0	0.398626609442	1.0	0.297106839977	1.0	0.700131137986	1.0	0.735384144475	1.0	0.7173247742030001	1.0	0.466469159406	1.0	0.75	1.0	0.00223380491437	1.0	0.00445434298441	1.0	0.0376022160093	1.0	1.0	1.0	0.00179051029543	1.0	0.0035746201966	1.0	0.0406217309034	1.0	0.733333333333	1.0	0.00777385159011	1.0	0.0153846153846	1.0	0.0688074782949	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8602941176469999	1.0	0.196308724832	1.0	0.31967213114799997	1.0	0.391272868985	1.0	0.722466960352	1.0	0.128024980484	1.0	0.2175066313	1.0	0.28133246459000005	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.635897435897	1.0	0.0519045625785	1.0	0.0959752321981	1.0	0.147576676052
315	True	None	mean	False	1234	5.0	5	all	1793	96	0.5	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	33201.09498143196	1.0	0.599777654252	1.0	0.273164556962	1.0	0.37536962950099995	1.0	0.273629930327	1.0	0.700811808118	1.0	0.726660544842	1.0	0.713502141408	1.0	0.462025432914	1.0	1.0	1.0	0.00670141474311	1.0	0.0133136094675	1.0	0.0779261148709	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.666666666667	1.0	0.00424028268551	1.0	0.00842696629213	1.0	0.0476821990885	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.00298537136651	1.0	0.9015748031499999	1.0	0.19211409395999998	1.0	0.31673582296	1.0	0.397949469776	1.0	0.688172043011	1.0	0.0999219359875	1.0	0.17450579413800002	1.0	0.240499348933	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6747572815530001	1.0	0.058183340309800005	1.0	0.107129094412	1.0	0.164343064648
315	True	None	mean	False	1234	5.0	6	all	1793	96	0.6	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	31045.157418966293	1.0	0.599192618224	1.0	0.26303797468400003	1.0	0.36558761435599996	1.0	0.267454443255	1.0	0.699023379698	1.0	0.7229874502600001	1.0	0.710803490822	1.0	0.457505140968	1.0	0.8	1.0	0.00297840655249	1.0	0.005934718100890001	1.0	0.045248532323900005	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.666666666667	1.0	0.0028268551236699997	1.0	0.005629838142149999	1.0	0.038928244655400006	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.00298537136651	1.0	0.9148936170209999	1.0	0.180369127517	1.0	0.301331464611	1.0	0.38874618416199996	1.0	0.6726190476189999	1.0	0.088212334114	1.0	0.155969634231	1.0	0.22248006302099999	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6435643564360001	1.0	0.054416073671	1.0	0.10034735623299999	1.0	0.152701263536
315	True	None	mean	False	1234	5.0	7	all	1793	96	0.7	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	29935.19217371941	1.0	0.598939929329	1.0	0.25746835443000005	1.0	0.360127478754	1.0	0.264075174195	1.0	0.6977578475339999	1.0	0.714416896235	1.0	0.7059891107080001	1.0	0.450745254361	1.0	1.0	1.0	0.0037230081906199997	1.0	0.00741839762611	1.0	0.058074525811800004	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.33333333333299997	1.0	0.000706713780919	1.0	0.00141043723554	1.0	0.011347865890899998	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.00298537136651	1.0	0.919047619048	1.0	0.161912751678	1.0	0.275320970043	1.0	0.36899410349600004	1.0	0.630057803468	1.0	0.0850897736144	1.0	0.149931224209	1.0	0.209309286642	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.640718562874	1.0	0.044788614483000005	1.0	0.0837245696401	1.0	0.137840659124
315	True	None	mean	False	1234	5.0	8	all	1793	96	0.8	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	30224.363378047943	1.0	0.598143236074	1.0	0.22835443038000003	1.0	0.33052400146600003	1.0	0.24638349443799998	1.0	0.6960917458879999	1.0	0.705999387818	1.0	0.701010561507	1.0	0.44363090685	1.0	1.0	1.0	0.000744601638124	1.0	0.0014880952380999998	1.0	0.025968064908500003	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.428571428571	1.0	0.00212014134276	1.0	0.0042194092827	1.0	0.024397218204700002	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.927152317881	1.0	0.11744966443	1.0	0.208488458675	1.0	0.31526788727899996	1.0	0.641509433962	1.0	0.0530835284934	1.0	0.0980533525595	1.0	0.166916444569	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.608108108108	1.0	0.0376726663876	1.0	0.070949940875	1.0	0.120730102502
315	True	None	mean	False	1234	5.0	9	all	1793	96	0.9	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	28926.035199403766	1.0	0.592105263158	1.0	0.205063291139	1.0	0.30462579917300003	1.0	0.22898884648499998	1.0	0.6869810201659999	1.0	0.7090602999690001	1.0	0.697846061154	1.0	0.433656606733	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	1.0	0.000706713780919	1.0	0.0014114326040899998	1.0	0.0158686196922	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.893617021277	1.0	0.035234899328900005	1.0	0.0677966101695	1.0	0.168274745263	1.0	0.586206896552	1.0	0.0265417642467	1.0	0.050784167289	1.0	0.110898894892	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.544444444444	1.0	0.0205106739221	1.0	0.0395320693828	1.0	0.0803637058016
