burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
315	True	None	mean	False	1234	5.0	0	all	1793	96	0.0	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	39682.15125966072	1.0	0.61862030286	1.0	0.271741808327	1.0	0.377610407395	1.0	0.279362860583	1.0	0.7052600208609999	1.0	0.726812039312	1.0	0.71587385616	1.0	0.469366236878	1.0	0.75	1.0	0.00420757363254	1.0	0.00836820083682	1.0	0.0513202109614	1.0	1.0	1.0	0.00089605734767	1.0	0.00179051029543	1.0	0.0287368535862	1.0	0.884615384615	1.0	0.016862170088	1.0	0.0330935251799	1.0	0.114627433354	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.863481228669	1.0	0.206530612245	1.0	0.33333333333299997	1.0	0.401847712855	1.0	0.7321428571430001	1.0	0.131832797428	1.0	0.223433242507	1.0	0.288655180199	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6875	1.0	0.06584010260800001	1.0	0.12017167382	1.0	0.17848917091400002
315	True	None	mean	False	1234	5.0	1	all	1793	96	0.1	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	38981.065474271774	1.0	0.621516164994	1.0	0.274698201527	1.0	0.381001195968	1.0	0.282783499828	1.0	0.7049940191390001	1.0	0.724047911548	1.0	0.714393939394	1.0	0.467342566692	1.0	0.714285714286	1.0	0.00350631136045	1.0	0.0069783670621099995	1.0	0.0453653361681	1.0	1.0	1.0	0.00089605734767	1.0	0.00179051029543	1.0	0.0287368535862	1.0	0.833333333333	1.0	0.0109970674487	1.0	0.0217076700434	1.0	0.0891493606166	1.0	1.0	1.0	0.0006093845216330001	1.0	0.0012180267965899998	1.0	0.0232188236352	1.0	0.869090909091	1.0	0.195102040816	1.0	0.318666666667	1.0	0.39186494001999994	1.0	0.733333333333	1.0	0.132636655949	1.0	0.224642614023	1.0	0.289843359349	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.662162162162	1.0	0.0628473706712	1.0	0.114798906677	1.0	0.169070677907
315	True	None	mean	False	1234	5.0	2	all	1793	96	0.2	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	34935.50682997704	1.0	0.623310810811	1.0	0.272727272727	1.0	0.379434447301	1.0	0.282658887076	1.0	0.703576751118	1.0	0.724969287469	1.0	0.714112842233	1.0	0.466107118035	1.0	0.666666666667	1.0	0.0028050490883600003	1.0	0.00558659217877	1.0	0.0387415732824	1.0	1.0	1.0	0.00089605734767	1.0	0.00179051029543	1.0	0.0287368535862	1.0	0.8666666666670001	1.0	0.00953079178886	1.0	0.0188542422045	1.0	0.0850514926733	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.870036101083	1.0	0.196734693878	1.0	0.320905459387	1.0	0.393790331831	1.0	0.7417840375589999	1.0	0.127009646302	1.0	0.21688400823600001	1.0	0.285575785387	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.646511627907	1.0	0.0594271056007	1.0	0.10884886452600001	1.0	0.16111157846899998
315	True	None	mean	False	1234	5.0	3	all	1793	96	0.3	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	34006.33811092377	1.0	0.620224719101	1.0	0.27198817442699996	1.0	0.37814694297	1.0	0.28043782451	1.0	0.7025175033519999	1.0	0.724201474201	1.0	0.7131947069939999	1.0	0.464294326317	1.0	0.8	1.0	0.0028050490883600003	1.0	0.005590496156529999	1.0	0.043689766341399996	1.0	1.0	1.0	0.00089605734767	1.0	0.00179051029543	1.0	0.0287368535862	1.0	0.8235294117649999	1.0	0.010263929618799999	1.0	0.0202751629254	1.0	0.0854827780663	1.0	1.0	1.0	0.0006093845216330001	1.0	0.0012180267965899998	1.0	0.0232188236352	1.0	0.876811594203	1.0	0.19755102040800002	1.0	0.322451698867	1.0	0.39646213146	1.0	0.731601731602	1.0	0.135852090032	1.0	0.229152542373	1.0	0.292957929298	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.625	1.0	0.0598546387345	1.0	0.1092469762	1.0	0.157161162799
315	True	None	mean	False	1234	5.0	4	all	1793	96	0.4	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	35521.30686092377	1.0	0.617476851852	1.0	0.262872628726	1.0	0.368757560048	1.0	0.273472809271	1.0	0.703731343284	1.0	0.724047911548	1.0	0.71374508023	1.0	0.465742830626	1.0	1.0	1.0	0.00210378681627	1.0	0.00419874037789	1.0	0.043511609818699996	1.0	1.0	1.0	0.00089605734767	1.0	0.00179051029543	1.0	0.0287368535862	1.0	0.833333333333	1.0	0.0109970674487	1.0	0.0217076700434	1.0	0.0891493606166	1.0	1.0	1.0	0.0006093845216330001	1.0	0.0012180267965899998	1.0	0.0232188236352	1.0	0.888030888031	1.0	0.18775510204100002	1.0	0.30997304582199997	1.0	0.389270581169	1.0	0.734299516908	1.0	0.122186495177	1.0	0.209510682288	1.0	0.27824502805	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.606060606061	1.0	0.0598546387345	1.0	0.10894941634199999	1.0	0.153072950248
315	True	None	mean	False	1234	5.0	5	all	1793	96	0.5	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	33903.73881292343	1.0	0.628571428571	1.0	0.271002710027	1.0	0.378722671716	1.0	0.28465300299400004	1.0	0.7048497470990001	1.0	0.72757985258	1.0	0.716034456702	1.0	0.469315513655	1.0	0.666666666667	1.0	0.00420757363254	1.0	0.00836236933798	1.0	0.0474535501564	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.846153846154	1.0	0.00806451612903	1.0	0.0159767610748	1.0	0.0770659812382	1.0	1.0	1.0	0.0006093845216330001	1.0	0.0012180267965899998	1.0	0.0232188236352	1.0	0.867158671587	1.0	0.191836734694	1.0	0.314171122995	1.0	0.387988937809	1.0	0.74011299435	1.0	0.105305466238	1.0	0.184377199156	1.0	0.259328590767	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6931818181820001	1.0	0.05215904232580001	1.0	0.0970178926441	1.0	0.159658913586
315	True	None	mean	False	1234	5.0	6	all	1793	96	0.6	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	31377.3829357624	1.0	0.627439724455	1.0	0.269278147327	1.0	0.376831580762	1.0	0.282974360791	1.0	0.704429811434	1.0	0.722819410319	1.0	0.713506139154	1.0	0.465881013976	1.0	0.5	1.0	0.0007012622720900001	1.0	0.00140056022409	1.0	0.0157835520125	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8666666666670001	1.0	0.00953079178886	1.0	0.0188542422045	1.0	0.0850514926733	1.0	1.0	1.0	0.0006093845216330001	1.0	0.0012180267965899998	1.0	0.0232188236352	1.0	0.877470355731	1.0	0.181224489796	1.0	0.300405953992	1.0	0.379586984098	1.0	0.722222222222	1.0	0.09405144694530002	1.0	0.16642958748199999	1.0	0.24116715750300002	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.701754385965	1.0	0.0513039760581	1.0	0.09561752988050001	1.0	0.15989783245
315	True	None	mean	False	1234	5.0	7	all	1793	96	0.7	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	30426.708421230323	1.0	0.6203143893590001	1.0	0.252771618625	1.0	0.359180815684	1.0	0.269043693404	1.0	0.7022262064839999	1.0	0.721744471744	1.0	0.711851571374	1.0	0.462434869786	1.0	1.0	1.0	0.0007012622720900001	1.0	0.0014015416958699997	1.0	0.0251196732008	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8421052631579999	1.0	0.0117302052786	1.0	0.0231381055676	1.0	0.0926850349679	1.0	1.0	1.0	0.0006093845216330001	1.0	0.0012180267965899998	1.0	0.0232188236352	1.0	0.880341880342	1.0	0.168163265306	1.0	0.28238519533900003	1.0	0.366131344062	1.0	0.7473684210529999	1.0	0.057073954983900006	1.0	0.106049290515	1.0	0.191541517117	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.632911392405	1.0	0.0427533133818	1.0	0.0800961153384	1.0	0.13394467581800001
315	True	None	mean	False	1234	5.0	8	all	1793	96	0.8	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	30001.697714090347	1.0	0.6242350061199999	1.0	0.251293422025	1.0	0.358334797119	1.0	0.270327385281	1.0	0.70352295257	1.0	0.7083845208849999	1.0	0.705945366899	1.0	0.45604138988799997	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.692307692308	1.0	0.00659824046921	1.0	0.013071895424799999	1.0	0.0612629023799	1.0	1.0	1.0	0.00121876904327	1.0	0.0024345709068800004	1.0	0.03283752977	1.0	0.8783068783069999	1.0	0.13551020408199999	1.0	0.234794908062	1.0	0.327678742236	1.0	0.77519379845	1.0	0.08038585209	1.0	0.145666423889	1.0	0.23289276033700002	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6842105263160001	1.0	0.044463445917100004	1.0	0.0835006021678	1.0	0.14573227987600001
315	True	None	mean	False	1234	5.0	9	all	1793	96	0.9	adaptive	classification	True	True	123456	cells	123456	False	1234	10.0	True	1e-06	0	32388.5190179348	1.0	0.618153364632	1.0	0.19462921901900002	1.0	0.296046468053	1.0	0.23153071842099998	1.0	0.6881143878460001	1.0	0.7094594594589999	1.0	0.698623922577	1.0	0.437023839214	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.00089605734767	1.0	0.00179051029543	1.0	0.0287368535862	1.0	0.777777777778	1.0	0.00513196480938	1.0	0.010196649672299999	1.0	0.05827059097080001	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.894308943089	1.0	0.0897959183673	1.0	0.163204747774	1.0	0.269052139137	1.0	0.810344827586	1.0	0.037781350482300004	1.0	0.0721966205837	1.0	0.16373172500299998	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.55421686747	1.0	0.0196665241556	1.0	0.037985136251	1.0	0.0805585928481
