burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
315	True	None	mean	False	1234	5.0	0	all	1793	96	0.0	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	39257.674028396614	1.0	0.642087351106	1.0	0.280198019802	1.0	0.390143029468	1.0	0.298649509601	1.0	0.706002628889	1.0	0.744379427164	1.0	0.724683307098	1.0	0.482437774629	1.0	0.846153846154	1.0	0.007976794778830001	1.0	0.015804597701099998	1.0	0.0765826336145	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.72	1.0	0.013225569434200002	1.0	0.025974025974	1.0	0.0890562798419	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.863057324841	1.0	0.216973578863	1.0	0.346769033909	1.0	0.41155426247500004	1.0	0.704724409449	1.0	0.143314651721	1.0	0.238190286094	1.0	0.293919417994	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.6239316239320001	1.0	0.060231023102299996	1.0	0.109857035365	1.0	0.155990261131
315	True	None	mean	False	1234	5.0	1	all	1793	96	0.1	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	38292.19233393669	1.0	0.639842431064	1.0	0.281435643564	1.0	0.390923156266	1.0	0.298120526302	1.0	0.707162818061	1.0	0.740375731444	1.0	0.723388249455	1.0	0.481416096093	1.0	0.7272727272730001	1.0	0.00580130529369	1.0	0.011510791366900001	1.0	0.0592634261687	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.739130434783	1.0	0.012490815576799999	1.0	0.0245664739884	1.0	0.0880310609819	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.866013071895	1.0	0.21216973578899997	1.0	0.340836012862	1.0	0.407709479742	1.0	0.7119341563789999	1.0	0.138510808647	1.0	0.23190348525499999	1.0	0.290729936203	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.609302325581	1.0	0.0540429042904	1.0	0.0992800303145	1.0	0.144601721198
315	True	None	mean	False	1234	5.0	2	all	1793	96	0.2	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	35987.039952516556	1.0	0.6410693970419999	1.0	0.27896039604	1.0	0.388754743015	1.0	0.297318170786	1.0	0.706012053506	1.0	0.73960578996	1.0	0.72241859066	1.0	0.47947535408200004	1.0	0.7	1.0	0.0050761421319799995	1.0	0.0100791936645	1.0	0.054058664695100005	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.7727272727269999	1.0	0.012490815576799999	1.0	0.024584237165599997	1.0	0.0905883394868	1.0	0.5	1.0	0.000609756097561	1.0	0.0012180267965899998	1.0	0.0142837523175	1.0	0.8724137931029999	1.0	0.20256204964000002	1.0	0.328784925276	1.0	0.399942058741	1.0	0.708333333333	1.0	0.13610888711	1.0	0.22834116856999997	1.0	0.287231949857	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.614349775785	1.0	0.0565181518152	1.0	0.10351341140900001	1.0	0.149003678011
315	True	None	mean	False	1234	5.0	3	all	1793	96	0.3	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	36569.80806875228	1.0	0.637110980622	1.0	0.26856435643599996	1.0	0.37785129723099997	1.0	0.288749519432	1.0	0.704773129051	1.0	0.736680012319	1.0	0.720373437735	1.0	0.476086525551	1.0	0.8181818181820001	1.0	0.0065264684554	1.0	0.012949640287799997	1.0	0.0678108450239	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.761904761905	1.0	0.0117560617193	1.0	0.0231548480463	1.0	0.0870877334523	1.0	0.5	1.0	0.000609756097561	1.0	0.0012180267965899998	1.0	0.0142837523175	1.0	0.8676470588240001	1.0	0.188951160929	1.0	0.310322156476	1.0	0.384729623647	1.0	0.699551569507	1.0	0.124899919936	1.0	0.211956521739	1.0	0.272788174133	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.61214953271	1.0	0.0540429042904	1.0	0.09931766489760001	1.0	0.145195786815
315	True	None	mean	False	1234	5.0	4	all	1793	96	0.4	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	35554.1541967392	1.0	0.6291936433199999	1.0	0.264603960396	1.0	0.37253876982100004	1.0	0.281897686824	1.0	0.7055514433750001	1.0	0.733908222975	1.0	0.719450524568	1.0	0.475363452251	1.0	0.8	1.0	0.00290065264685	1.0	0.00578034682081	1.0	0.044556124340199996	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.777777777778	1.0	0.0102865540044	1.0	0.0203045685279	1.0	0.0825398633038	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.856589147287	1.0	0.17694155324299998	1.0	0.293297942933	1.0	0.36919933414300005	1.0	0.722727272727	1.0	0.127301841473	1.0	0.216473791695	1.0	0.28118180412099997	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.596566523605	1.0	0.0573432343234	1.0	0.104629281144	1.0	0.146258804332
315	True	None	mean	False	1234	5.0	5	all	1793	96	0.5	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	33991.26341986656	1.0	0.633085289067	1.0	0.273762376238	1.0	0.382236046311	1.0	0.289630662898	1.0	0.703389830508	1.0	0.741299661226	1.0	0.721847353426	1.0	0.47718233842	1.0	0.625	1.0	0.0036258158085600003	1.0	0.00720980533526	1.0	0.042335130439300005	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.615384615385	1.0	0.0117560617193	1.0	0.023071377072799996	1.0	0.0756039399187	1.0	1.0	1.0	0.000609756097561	1.0	0.00121876904327	1.0	0.023226824429000002	1.0	0.8590604026850001	1.0	0.204963971177	1.0	0.330963154493	1.0	0.39863541146399994	1.0	0.689243027888	1.0	0.138510808647	1.0	0.23066666666700003	1.0	0.284815690756	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.593406593407	1.0	0.0445544554455	1.0	0.0828856485035	1.0	0.128072881321
315	True	None	mean	False	1234	5.0	6	all	1793	96	0.6	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	33805.901758909225	1.0	0.6344086021509999	1.0	0.277475247525	1.0	0.38608575856700006	1.0	0.292622809791	1.0	0.700687234976	1.0	0.737911918694	1.0	0.718817970449	1.0	0.471624855913	1.0	0.5714285714289999	1.0	0.00290065264685	1.0	0.00577200577201	1.0	0.0355820271352	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.708333333333	1.0	0.012490815576799999	1.0	0.0245487364621	1.0	0.0856233650205	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0030272583695100004	1.0	0.872791519435	1.0	0.197758206565	1.0	0.322454308094	1.0	0.395176635037	1.0	0.6894977168950001	1.0	0.12089671737400001	1.0	0.205722070845	1.0	0.265849727183	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.618055555556	1.0	0.0367161716172	1.0	0.0693146417445	1.0	0.120396616577
315	True	None	mean	False	1234	5.0	7	all	1793	96	0.7	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	32824.158939361565	1.0	0.6277620396600001	1.0	0.274257425743	1.0	0.381739879414	1.0	0.28688604643800003	1.0	0.697677836567	1.0	0.730982445334	1.0	0.713941946157	1.0	0.46351976606000006	1.0	0.6	1.0	0.00217548948513	1.0	0.0043352601156099995	1.0	0.0318809286987	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.653846153846	1.0	0.012490815576799999	1.0	0.0245133381399	1.0	0.0811992341578	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0030272583695100004	1.0	0.878431372549	1.0	0.17934347478	1.0	0.29787234042599997	1.0	0.377434456197	1.0	0.685185185185	1.0	0.118494795837	1.0	0.20204778157000003	1.0	0.262102116292	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.59880239521	1.0	0.041254125412499995	1.0	0.0771902740255	1.0	0.124180380192
315	True	None	mean	False	1234	5.0	8	all	1793	96	0.8	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	31866.29822707176	1.0	0.626920712969	1.0	0.252475247525	1.0	0.359978824775	1.0	0.273258914841	1.0	0.69400814427	1.0	0.734832152756	1.0	0.7138369483920001	1.0	0.46111629313600005	1.0	1.0	1.0	0.00145032632342	1.0	0.00289645184649	1.0	0.036192446823800004	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.631578947368	1.0	0.00881704628949	1.0	0.0173913043478	1.0	0.0666275891355	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.888888888889	1.0	0.147317854283	1.0	0.252747252747	1.0	0.34396834112499997	1.0	0.665	1.0	0.106485188151	1.0	0.183574879227	1.0	0.24354668751400002	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.559322033898	1.0	0.0272277227723	1.0	0.0519276160504	1.0	0.0945992819753
315	True	None	mean	False	1234	5.0	9	all	1793	96	0.9	adaptive	classification	True	True	234567	cells	123456	False	1234	10.0	True	1e-06	0	29707.75451660156	1.0	0.613095238095	1.0	0.229455445545	1.0	0.333933717579	1.0	0.251656589202	1.0	0.6767216846899999	1.0	0.7323683400059999	1.0	0.703446235764	1.0	0.436784769106	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.631578947368	1.0	0.00881704628949	1.0	0.0173913043478	1.0	0.0666275891355	1.0	0.666666666667	1.0	0.0012195121951199999	1.0	0.0024345709068800004	1.0	0.0250740013437	1.0	0.892156862745	1.0	0.07285828662930001	1.0	0.13471502590700002	1.0	0.241535405334	1.0	0.623762376238	1.0	0.100880704564	1.0	0.173673328739	1.0	0.227290335623	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.52380952381	1.0	0.018151815181499997	1.0	0.035087719298199996	1.0	0.0724396287295
