activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	0	all	5	5321	166172	Adagrad	0.0	classification	True	True	234567	cells	False	123456	False	1234	True	6639.3999660015115	0.9943629279620001	0.618498734889	0.993621603711	0.544554455446	0.993992127615	0.579175990523	0.991623097208	0.42828937004100004	0.996469104666	0.7472277077320001	0.997122955784	0.757468432399	0.996795923001	0.752313221687	0.994017177348	0.541625348764	0.990028490028	0.497064579256	0.9949892627060001	0.368382886149	0.992502677615	0.423157017909	0.99168762045	0.37623502284500004	0.9939831528280001	0.35843373494	0.988925471416	0.214801444043	0.991447861965	0.26862302483100003	0.990727141025	0.23162711888300003	0.992853622474	0.532293986637	0.989926289926	0.351212343865	0.9913877952760001	0.423196104471	0.9904824978579999	0.38530094325400005	0.9904564315350001	0.285174693107	0.987996688742	0.184146341463	0.989225031082	0.223786587625	0.987851905836	0.15084957120200002	0.996021220159	0.7335271317829999	0.992073976222	0.606084867894	0.994043679682	0.663743971942	0.993467506564	0.638135103427	0.995744680851	0.570414201183	0.988906497623	0.385908726982	0.99231380864	0.46036294173799996	0.9915753235160001	0.428540569478	0.988825031928	0.492723492723	0.9609059882100001	0.216043755697	0.9746656176240001	0.300380228137	0.972744081787	0.291433498588	0.9855952549070001	0.48559479553900003	0.9957197888429999	0.43110561056100005	0.990631653655	0.45673076923100003	0.9887975488070001	0.35390933547200004
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	1	all	5	5321	166172	Adagrad	0.1	classification	True	True	234567	cells	False	123456	False	1234	True	6516.931211709975	0.996291832762	0.620410523273	0.994632114762	0.531188118812	0.995461281956	0.572342979064	0.9936766951520001	0.42282438768700004	0.996470983643	0.7382550335570001	0.9978684018619999	0.762242069603	0.9971692031730001	0.7500568224869999	0.994717944877	0.534026989617	0.990296354576	0.48828491096500004	0.9949934123849999	0.377810007252	0.992639327024	0.426001635323	0.991830948126	0.37663575377999997	0.997647849462	0.36488812392399994	0.986378737542	0.191335740072	0.9919812896760001	0.251036116045	0.9913225947069999	0.22097703404	0.995098039216	0.518140589569	0.991587516961	0.33578251285800004	0.993339676499	0.40748996879199995	0.992636568525	0.36925283143	0.992702394527	0.285574092247	0.994062571363	0.17743902439	0.993382017344	0.218879277924	0.992530200025	0.148096330097	0.995624270712	0.720908230842	0.995624270712	0.610088070456	0.995624270712	0.660884648742	0.9951961274259999	0.633798099227	0.9985163204749999	0.576779026217	0.990288404944	0.369895916733	0.99438534279	0.450731707317	0.993852910732	0.422043426585	0.99173553719	0.462809917355	0.982599795292	0.20419325433	0.9871465295630001	0.28336495888700003	0.9861010475740001	0.271328505928	0.991946944576	0.496777392167	0.9947743467929999	0.413366336634	0.993358633776	0.451249718532	0.992049093173	0.352818327594
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	2	all	5	5321	166172	Adagrad	0.2	classification	True	True	234567	cells	False	123456	False	1234	True	6548.9597623348245	0.9936411967059999	0.597897503285	0.9975928833069999	0.563118811881	0.995613118864	0.5799872530269999	0.993893000345	0.42060137277099996	0.998359207371	0.7497294790539999	0.9972264246089999	0.746843239914	0.997792494481	0.748283576333	0.995887149871	0.537541119525	0.99494047619	0.5054112554110001	0.99257719715	0.338651196519	0.993757431629	0.40555796786799997	0.993074012812	0.363856633715	0.998492840995	0.346283783784	0.9910246821240001	0.18501805054200002	0.994744744745	0.241176470588	0.9943088004189999	0.208683075476	0.995702885206	0.517817371938	0.996314496314	0.341660543718	0.996008596868	0.411686586985	0.9955869049930001	0.37252539725699996	0.993094629156	0.288537549407	0.9966632443529999	0.178048780488	0.994875736613	0.22021116138799998	0.994218428079	0.150115694778	0.9937602627259999	0.6942446043170001	0.997363216875	0.61809447558	0.9955584800130001	0.653960186362	0.9951248426829999	0.624004264862	0.998664440735	0.57555847569	0.994017946162	0.350680544436	0.9963357761489999	0.435820895522	0.995985347506	0.409733613565	0.994633959371	0.467213114754	0.9855677933920001	0.207839562443	0.9900801220909999	0.287697160883	0.9892679019149999	0.275597955774	0.992346030616	0.48557213930299997	0.9966035037540001	0.402640264026	0.994470210489	0.440234551195	0.993386518415	0.34001504899400004
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	3	all	5	5321	166172	Adagrad	0.3	classification	True	True	234567	cells	False	123456	False	1234	True	6545.204533815385	0.992863939106	0.592631303893	0.998564593301	0.561386138614	0.99570610687	0.576585737892	0.9940269760160001	0.415176373265	0.999276934201	0.7455426962780001	0.996826312752	0.7340622112720001	0.9980501191590001	0.739757914339	0.996374870677	0.524253988639	0.9952234732170001	0.495798319328	0.99590303858	0.342277012328	0.9955631399320001	0.40497640497599996	0.995078552614	0.361016630422	0.996575342466	0.337423312883	0.997856836691	0.198555956679	0.997215677875	0.25	0.9969799212389999	0.21224042261700002	0.997879109226	0.521791767554	0.994014084507	0.316678912564	0.9959428470630001	0.394147233653	0.995518556152	0.359672633294	0.99852724595	0.305774278215	0.992388758782	0.14207317073200001	0.995448539128	0.194004995837	0.9948725433969999	0.14188556841299999	0.995497185741	0.7	0.999246704331	0.605284227382	0.9973684210529999	0.649205667669	0.997112414983	0.62004040336	0.998475609756	0.541616405308	0.997715156131	0.35948759007200004	0.9980952380949999	0.432146294514	0.997911798513	0.39889676138499996	0.9947666812039999	0.456	0.9883015597920001	0.207839562443	0.99152358183	0.28553537883499996	0.990822518829	0.271065343827	0.9915202907330001	0.49264332826000007	0.997765136124	0.400577557756	0.994632911392	0.441865756542	0.9935770384839999	0.34370676023100005
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	4	all	5	5321	166172	Adagrad	0.4	classification	True	True	234567	cells	False	123456	False	1234	True	6532.895560503007	0.9990273725159999	0.6110772976259999	0.9952934662240001	0.49702970297	0.9971569239299999	0.548184548185	0.996046513389	0.397498380529	0.9989858012170001	0.743336469113	0.998142205708	0.7300585155529999	0.998563825294	0.736637663145	0.997333407829	0.519069785342	0.998022933966	0.483279395901	0.9984177215189999	0.32487309644699996	0.998220288709	0.38855160451	0.998024749859	0.344738440287	0.99950347567	0.347272727273	0.997028231798	0.17238267147999997	0.9982643193649999	0.23039806996399997	0.998117565227	0.201575170404	0.997114591921	0.484711211778	0.997525773196	0.314474650992	0.997320140177	0.38146167557899996	0.997038152054	0.340238555145	0.996217331499	0.304737516005	0.993484224966	0.14512195122000002	0.9948489010989999	0.19661296984700002	0.9941947576540001	0.142962636511	0.996478873239	0.6705670567059999	0.9991173874670001	0.5964771817450001	0.997796386073	0.631355932203	0.997582567841	0.5993479690969999	0.999118554429	0.559431524548	0.9964835164839999	0.346677341873	0.997799295775	0.42807711319799996	0.9975864942120001	0.399748710445	0.99646286003	0.460084033613	0.991452991453	0.19963536918900002	0.9939516129029999	0.27844882390299996	0.993446332325	0.267097269598	0.996014067995	0.479330193616	0.997417234093	0.377887788779	0.9967151572030001	0.422606689735	0.996061184536	0.323660038583
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	5	all	5	5321	166172	Adagrad	0.5	classification	True	True	234567	cells	False	123456	False	1234	True	6525.016825437547	0.9988464073829999	0.595907928389	0.9978597299969999	0.519059405941	0.998352824905	0.554835295674	0.997694215544	0.396515577182	0.998084677419	0.726380002976	0.9990918264380001	0.751770865414	0.998587997983	0.7388573590620001	0.997350383723	0.512668566977	0.9985639061750001	0.47073170731700004	0.996655518395	0.279912980421	0.9976087996170001	0.351068667576	0.9973524616830001	0.312446987504	0.995169082126	0.300462249615	0.998182919443	0.17599277978300001	0.996673722407	0.221969265794	0.996395227516	0.181573819013	0.999511957052	0.47846889952200006	0.998537298879	0.29390154298300003	0.9990243902439999	0.364132908512	0.998921176463	0.325175114033	0.996723996724	0.28250701590300004	0.9995893223819999	0.184146341463	0.99815460324	0.22296050203	0.997915346224	0.14923666284700002	1.0	0.731868131868	0.9973262032089999	0.533226581265	0.9986613119140001	0.616952292728	0.998534440142	0.594945421498	0.9994731296100001	0.559655596556	0.997371188223	0.364291433147	0.998421052632	0.441319107662	0.99826711219	0.41048639038	0.997444089457	0.440748440748	0.994901210962	0.193254329991	0.9961710274410001	0.26869455006299997	0.995868083185	0.254986296512	0.997711670481	0.5120772946859999	0.999426934097	0.34983498349799996	0.998568565703	0.41568627450999995	0.9982888233759999	0.32983516869699997
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	6	all	5	5321	166172	Adagrad	0.6	classification	True	True	234567	cells	False	123456	False	1234	True	6520.491818904877	0.998352214212	0.570159393781	0.9997937293729999	0.540099009901	0.999072451819	0.554722257531	0.998704152625	0.384942155255	0.9996230208600001	0.725296747341	0.9981179422840001	0.724514936865	0.998869914616	0.724905631307	0.997876990078	0.493997494749	0.998196031269	0.456599286564	0.998196031269	0.278462654097	0.998196031269	0.345945945946	0.998002069932	0.304697444546	0.997732426304	0.288718929254	0.998487140696	0.13628158844799998	0.9981096408319999	0.185162477008	0.997949740121	0.153685624963	0.9993917274940001	0.46309523809500003	0.998784194529	0.285819250551	0.999087868653	0.35347569286700004	0.998991465199	0.312907554711	1.0	0.267523364486	0.998956158664	0.139634146341	0.999477806789	0.18349358974399999	0.999411103996	0.120603730124	1.0	0.688748685594	0.9980250164579999	0.524419535629	0.999011532125	0.595454545455	0.998916042848	0.568357109157	0.9980119284289999	0.571631205674	0.996690933157	0.322658126501	0.997350993377	0.41248720573200004	0.9970932921529999	0.39038339336499994	0.993543179984	0.43196544276500004	0.9975688816859999	0.18231540565200002	0.995551961181	0.25641025641	0.99520781483	0.24396733822799999	0.998909090909	0.48356807511699995	0.998909090909	0.33993399339900005	0.998909090909	0.399224806202	0.998698726979	0.307249142441
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	7	all	5	5321	166172	Adagrad	0.7	classification	True	True	234567	cells	False	123456	False	1234	True	6523.672107696533	0.999460625674	0.569589943131	0.9983836206899999	0.47103960396000005	0.9989218328839999	0.5156482861399999	0.9984890301989999	0.350847200562	0.9994954591320001	0.720937598986	0.999159381305	0.7009547274410001	0.9993273919619999	0.710805746408	0.998737732158	0.474186817581	0.9992069785879999	0.41912632821699997	0.9984152139460001	0.25743292240800003	0.998810939358	0.318957771788	0.9986823300759999	0.273982948374	0.998017839445	0.271028037383	0.999007936508	0.130866425993	0.9985126425380001	0.17650639074900001	0.9983854905339999	0.142457371813	1.0	0.424485125858	1.0	0.272593681117	1.0	0.331991051454	1.0	0.28599899728	0.9992927864210001	0.295424836601	0.997881355932	0.137804878049	0.998586572438	0.187941787942	0.9984085879410001	0.13445479913699998	0.998233215548	0.671974522293	1.0	0.5068054443550001	0.999115826702	0.577818347786	0.999031261988	0.549685382726	1.0	0.540364583333	0.9991379310340001	0.33226581265	0.999568779646	0.41150223103600003	0.999525938541	0.382012419948	0.9989035087720001	0.422110552764	0.995628415301	0.153144940747	0.997263273125	0.22474916388	0.9970544567749999	0.219395161452	0.9995203836929999	0.45959284392399996	0.998562529947	0.30734323432300004	0.999041227229	0.368355995056	0.998854719453	0.275815896441
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	8	all	5	5321	166172	Adagrad	0.8	classification	True	True	234567	cells	False	123456	False	1234	True	6541.765785932542	0.999602859412	0.547265077139	1.0	0.482920792079	0.9998013902680001	0.513083497699	0.9997209722050001	0.33757504384000003	1.0	0.7019389748989999	0.999240121581	0.7191253464740001	0.999619916382	0.710428234578	0.999287096312	0.461772841241	1.0	0.424196018377	0.996354799514	0.200870195794	0.9981740718200001	0.272637795276	0.997983661945	0.242600944745	0.9985029940119999	0.25	1.0	0.129061371841	0.9992509363299998	0.17023809523800001	0.999187323882	0.13144038201400002	1.0	0.418338108883	1.0	0.214548126378	1.0	0.28363283147199997	1.0	0.24917013428000004	0.997867803838	0.253892215569	1.0	0.129268292683	0.9989327641410001	0.171313131313	0.998800079733	0.108363244695	1.0	0.663438256659	0.997336884154	0.438751000801	0.9986666666670001	0.528192771084	0.998540956468	0.505006812099	1.0	0.49746835443000004	1.0	0.314651721377	1.0	0.38548307994099995	1.0	0.35100722585199995	1.0	0.367149758454	1.0	0.138559708295	1.0	0.20119126406399998	1.0	0.188222025733	0.9992937853110001	0.428318584071	1.0	0.299504950495	0.9996467679269999	0.35251274581200004	0.9995767067010001	0.252279210819
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	9	all	5	5321	166172	Adagrad	0.9	classification	True	True	234567	cells	False	123456	False	1234	True	6551.931268453597	1.0	0.530961053516	0.999210734017	0.469059405941	0.999605211212	0.49809436194	0.999447111201	0.316902344398	1.0	0.6813219679979999	0.9994962216619999	0.7015706806280001	0.999748047367	0.691298080571	0.999525986887	0.425005252193	1.0	0.327814569536	1.0	0.143582306019	1.0	0.19969742813900002	1.0	0.164305262803	1.0	0.212195121951	1.0	0.07851985559569999	1.0	0.114624505929	1.0	0.08632546137219999	1.0	0.41117764471100005	1.0	0.151359294636	1.0	0.22126745434999998	1.0	0.204927525856	0.9956043956039999	0.248818897638	1.0	0.09634146341460001	0.997797356828	0.138901098901	0.997537232964	0.09036679322899999	1.0	0.636863823934	1.0	0.37069655724600004	1.0	0.468623481781	1.0	0.45024435534900004	1.0	0.473282442748	1.0	0.248198558847	1.0	0.325630252101	1.0	0.29924224519000003	1.0	0.319361277445	1.0	0.145852324521	1.0	0.20025031289099998	1.0	0.17348606283799997	1.0	0.411290322581	1.0	0.231435643564	1.0	0.296198521647	1.0	0.20862888381099998
