activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	0	all	5	5321	166172	Adagrad	0.0	classification	True	True	234567	cells	False	123456	False	1234	True	6480.6760358810425	0.990900818926	0.604192355117	0.997252747253	0.59756097561	0.9940666362389999	0.600858369099	0.991741309539	0.44046244787	0.992551210428	0.725279388881	0.998835089141	0.7813166717460001	0.9956832353020001	0.752255887316	0.9919607584569999	0.526256301635	0.9958947114219999	0.510314875136	0.98731146756	0.33740129217500003	0.991584515509	0.406222990493	0.990687070278	0.365061395777	0.994051160024	0.34317862166	0.991985752449	0.225925925926	0.993017382261	0.272473478504	0.992420104342	0.23142863546	0.990288905074	0.515306122449	0.9922160058380001	0.38257575757600004	0.991251518834	0.43913043478299996	0.990318337632	0.396099340133	0.991993430507	0.300512820513	0.988139059305	0.18520859671300002	0.9900624935969999	0.22917481423500002	0.9887814281659999	0.16332005597100002	0.994145822246	0.725529767911	0.992033988317	0.5670347003149999	0.9930887825620001	0.636564851704	0.9924211978919999	0.611156424715	0.99595578323	0.572121212121	0.9808815719600001	0.37194641450000004	0.988361204013	0.450811843362	0.9872784076960001	0.42036081165600003	0.975176218204	0.40482954545500005	0.9894278606970001	0.258152173913	0.9822503472759999	0.315265486726	0.9808223534880001	0.279058538358	0.993801070724	0.529544175577	0.990730337079	0.40683095546899994	0.9922633281759999	0.460146699267	0.990718358569	0.375705901585
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	1	all	5	5321	166172	Adagrad	0.1	classification	True	True	234567	cells	False	123456	False	1234	True	6397.585157394409	0.9918556223970001	0.5995049504950001	0.997394136808	0.590731707317	0.994617169374	0.595085995086	0.992513101161	0.432804865195	0.9951834220110001	0.7309352517990001	0.998651154949	0.7741542212739999	0.9969142728899999	0.7519242155120001	0.994250909887	0.528612348059	0.9967654986519999	0.49564270152500006	0.987713675214	0.326633165829	0.9922189428489999	0.393768931199	0.991392693025	0.351459116917	0.995712401055	0.331877729258	0.992765537652	0.211111111111	0.994236785773	0.258064516129	0.993743436829	0.217676163752	0.994071678793	0.5170940170939999	0.9924670433149999	0.366666666667	0.993268712978	0.429078014184	0.992548981242	0.38809912259499996	0.995432747203	0.31455399061	0.9879873073440001	0.169405815424	0.991696052781	0.220213640099	0.9906320555820001	0.1632402986	0.993288590604	0.728934010152	0.9964871194380001	0.566246056782	0.994885284232	0.637372392366	0.9943874256899999	0.612424068317	0.9958158995819999	0.5568862275450001	0.989604989605	0.36643026004699997	0.992700729927	0.44201520912500003	0.9920073548999999	0.40971162248899995	0.9817320703650001	0.395833333333	0.9921367521369999	0.258152173913	0.986906988607	0.3125	0.985836297721	0.274615321517	0.9937548790009999	0.515527950311	0.995464497967	0.430609597925	0.9946089538249999	0.46925795053	0.9935300596789999	0.379152639801
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	2	all	5	5321	166172	Adagrad	0.2	classification	True	True	234567	cells	False	123456	False	1234	True	6401.22887825966	0.9944490992880001	0.60133744856	0.997269194412	0.570243902439	0.9958571503489999	0.585378067101	0.994240395826	0.423932514759	0.99602322939	0.729978432782	0.999176798379	0.773697043584	0.997597521654	0.7512021898350001	0.995536838255	0.527106732806	0.998186763373	0.48759439050700004	0.99308478653	0.32447954056	0.9956292388850001	0.38965517241400005	0.995161484824	0.346147588349	0.9973851326109999	0.32903225806499997	0.9947839046200001	0.18888888888900002	0.996082820369	0.24	0.995750502967	0.20398622928500001	0.995460048426	0.499484004128	0.9942563482469999	0.366666666667	0.9948578342409999	0.42289209261699995	0.9943056611769999	0.37896269772200003	0.994896657311	0.303493449782	0.994135645079	0.17572692793900002	0.9945160056119999	0.22257806245	0.9938068903380001	0.16043735792199998	0.9960435212659999	0.719587628866	0.9973588643119999	0.55047318612	0.996700758825	0.6237712243069999	0.996378439736	0.5985257269659999	0.99730003375	0.571075401731	0.9899497487440001	0.36406619385300004	0.993611297915	0.44465832531300004	0.993009096074	0.415115335101	0.9882842025700002	0.42161339421599997	0.992409867173	0.25090579710099997	0.990342738118	0.314593980693	0.989536214624	0.282919078705	0.9945499296770001	0.506036745407	0.995249824068	0.41677475140500003	0.9948997537809999	0.457088667615	0.9938801518799999	0.365966569441
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	3	all	5	5321	166172	Adagrad	0.3	classification	True	True	234567	cells	False	123456	False	1234	True	6399.945353269576	0.995293265749	0.593169261678	0.998426150121	0.576097560976	0.9968572464640001	0.5845087849539999	0.9956474896969999	0.41974633337	0.9967551197	0.727078283188	0.999204857597	0.777049679976	0.997978485308	0.7512338858200001	0.996240661141	0.525687045045	0.99861973775	0.472911963883	0.991095890411	0.300789662599	0.994843588862	0.367705133831	0.994293546365	0.32515389206900003	0.996573875803	0.330464716007	0.9944444444439999	0.17777777777800002	0.9955080213899999	0.231186032511	0.99512742119	0.19829987235399998	0.996871741397	0.502787068004	0.9954876778899999	0.34166666666699996	0.996179228899	0.406856111863	0.995770814323	0.366578935903	0.993972445465	0.299003322259	0.9982703949259999	0.170670037927	0.996116784122	0.217303822938	0.9956114762809999	0.155498734055	0.995856873823	0.7239199157009999	0.998489425982	0.541798107256	0.9971714124079999	0.6197564276049999	0.9968959771200001	0.595607927228	0.998465080583	0.5843454790820001	0.992750858451	0.34121355398000003	0.995599770423	0.43084577114399997	0.9951827623880001	0.40719664817199996	0.992153443766	0.38719512195100003	0.9978079789569999	0.230072463768	0.9949726775959999	0.288636363636	0.994560489183	0.25440831868700003	0.9953796705500001	0.495135688684	0.9965808527760001	0.418071768266	0.9959798994969999	0.453352086263	0.9951767538869999	0.35948715375100004
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	4	all	5	5321	166172	Adagrad	0.4	classification	True	True	234567	cells	False	123456	False	1234	True	6404.75204706192	0.998735422228	0.6225445754	0.996215837421	0.50243902439	0.9974740387309999	0.556080442705	0.9965020671170001	0.40635937457500004	0.9975611807250001	0.7277335264300001	0.999241849886	0.765772630296	0.998400808013	0.746268656716	0.9970221240100001	0.5190369430690001	0.9984031936130001	0.476624857469	0.9968114786769999	0.300071787509	0.9976067012369999	0.368281938326	0.997346584522	0.326591253264	0.998021760633	0.30035971223	0.997528423134	0.15462962963	0.997775030902	0.20415647921799998	0.9975851733769999	0.17088610535100002	0.998771498771	0.488986784141	0.998771498771	0.336363636364	0.998771498771	0.398563734291	0.998641245211	0.35655216698200004	0.998650472335	0.29349269588300003	0.994957983193	0.139696586599	0.9968008082170001	0.189293361884	0.996386900561	0.137060655355	0.996914940502	0.7066950053129999	0.9973544973540001	0.5244479495269999	0.997134670487	0.602082390222	0.9968553760600001	0.576824363095	0.9978127734029999	0.536475869809	0.9991239597020001	0.376674546887	0.998467936091	0.442592592593	0.998318421224	0.40560571605400003	0.99641025641	0.412587412587	0.996921498204	0.21376811594200001	0.9966658117470001	0.28162291169500003	0.9963905489299999	0.256255778832	0.996932515337	0.486282947821	0.9992904446549999	0.390834414181	0.9981100874079999	0.433365292426	0.997737690704	0.34009123266099994
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	5	all	5	5321	166172	Adagrad	0.5	classification	True	True	234567	cells	False	123456	False	1234	True	6403.215048789978	0.9988427839309999	0.586502410284	0.9988427839309999	0.534146341463	0.9988427839309999	0.559101353076	0.998382257615	0.392849486611	0.9992854955600001	0.733809597764	0.9988776655439999	0.720054861323	0.999081538933	0.726867164064	0.998293795631	0.497067922327	0.9980997624700001	0.43123061013400005	0.9962067330490001	0.299353912419	0.997152349312	0.35338983050800005	0.9968443704100001	0.302853396153	0.997009569378	0.30966767371599996	0.997009569378	0.189814814815	0.997009569378	0.23536165327199998	0.996754935033	0.19495649701499998	0.998052580331	0.47242206235	0.9965969859020001	0.298484848485	0.997324252007	0.36583101207099994	0.997040258529	0.326520761444	0.996659707724	0.29225736096	0.997492687004	0.169405815424	0.9970760233920001	0.214485794318	0.996702800707	0.151149418398	0.998927038627	0.732227488152	0.9978563772779999	0.4873817034699999	0.998391420912	0.5852272727269999	0.99823807765	0.566806274911	0.998929336188	0.569426751592	0.995731056564	0.352245862884	0.997327632282	0.435248296008	0.9970718791159999	0.407148371642	0.996134020619	0.415289256198	0.995492594977	0.182065217391	0.995813204509	0.25314861461	0.995484292264	0.23686013711999998	0.998880492583	0.505362776025	0.997205923442	0.346303501946	0.998042505593	0.41097998973800004	0.997648801903	0.32891699568000005
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	6	all	5	5321	166172	Adagrad	0.6	classification	True	True	234567	cells	False	123456	False	1234	True	6400.747414588928	0.999384741591	0.575920451492	0.999179823662	0.522682926829	0.999282272121	0.5480117632020001	0.9989948435060001	0.37801616102200003	0.998857578065	0.707261617166	0.9994919344600001	0.7584577872600001	0.9991746555769999	0.731965585705	0.998463942484	0.48812650814099995	0.9993993993989999	0.42997542997500005	0.9976019184649999	0.251256281407	0.9984998499850001	0.317172632533	0.998338675369	0.275233197446	0.999255398362	0.316103379722	0.997028231798	0.14722222222200002	0.998140572704	0.20088439671500002	0.997981095451	0.17360324217999998	1.0	0.5077186963979999	0.992210904733	0.22424242424199997	0.9960902255640001	0.31108775617400003	0.9956810817	0.295625043094	0.9984334203659999	0.284923928077	0.9984334203659999	0.130214917826	0.9984334203659999	0.17874186551	0.998232791729	0.127846377258	1.0	0.6994413407819999	0.997997329773	0.493690851735	0.998997661209	0.578825705039	0.9989023159649999	0.5549810190410001	1.0	0.5649867374009999	0.999325691167	0.33569739952699995	0.9996627318719999	0.42115669797300004	0.999630611604	0.394883500847	0.996845425868	0.395264116576	0.997632202052	0.196557971014	0.997238658777	0.26255293405900004	0.997017810625	0.23786715325	0.9986139986139999	0.49504950495	0.996542185339	0.30263726761799997	0.997577016269	0.37563724174900004	0.997082116452	0.299301606382
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	7	all	5	5321	166172	Adagrad	0.7	classification	True	True	234567	cells	False	123456	False	1234	True	6401.649039745331	0.999466950959	0.573315363881	0.999466950959	0.518780487805	0.999466950959	0.544686299616	0.9992494177860001	0.37384290771300005	0.99949255751	0.70420916535	0.9998307952619999	0.747028345017	0.999661647775	0.724987059085	0.9993683994949999	0.4769414076100001	0.998411437649	0.38604143947700004	1.0	0.25412778176600004	0.99920508744	0.306493506494	0.9991196969600001	0.254453673941	1.0	0.27868852459000004	0.999028182702	0.125925925926	0.9995138551289999	0.17346938775499998	0.9994714904440001	0.144277832705	1.0	0.426179604262	0.99837398374	0.212121212121	0.9991863303499999	0.283257460799	0.9991008756049999	0.252839561694	0.9992962702320001	0.28125	0.9992962702320001	0.130847029077	0.9992962702320001	0.178602243313	0.999207072123	0.126323124013	0.999106344951	0.6945412311270001	1.0	0.471608832808	0.9995529727310001	0.561766087365	0.999510620624	0.539279431902	1.0	0.583911234397	0.9982532751090001	0.331757289204	0.999125874126	0.423115577889	0.999040541753	0.401014217673	1.0	0.347222222222	0.997860962567	0.18115942028999998	0.998929336188	0.23809523809500002	0.998845706779	0.207000409424	0.999533799534	0.48238677210600006	0.998137802607	0.290099437959	0.998835313301	0.362311015119	0.9986010007539999	0.285293523469
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	8	all	5	5321	166172	Adagrad	0.8	classification	True	True	234567	cells	False	123456	False	1234	True	6402.35186290741	0.999598715891	0.5614285714289999	1.0	0.479268292683	0.99979931768	0.517105263158	0.999719235314	0.34454229542900006	0.9994940551479999	0.6844592716150001	0.999746963563	0.750380981408	0.9996204933589999	0.715905786566	0.9992870029719999	0.452747919028	1.0	0.390646492435	1.0	0.20387652548500002	1.0	0.26792452830200003	1.0	0.22855957217599998	1.0	0.260303687636	0.998540145985	0.111111111111	0.9992695398100001	0.15574302400999998	0.9992057732200001	0.127389261939	1.0	0.404287901991	1.0	0.2	1.0	0.267612772428	1.0	0.235481283487	1.0	0.264631043257	1.0	0.131479140329	1.0	0.175675675676	1.0	0.118002312245	1.0	0.711436170213	1.0	0.42192429022100003	1.0	0.5297029702970001	1.0	0.515954098698	1.0	0.5403899721450001	1.0	0.305752561072	1.0	0.39053850025200004	1.0	0.364932000197	0.998278829604	0.36094674556199996	0.998278829604	0.165760869565	0.998278829604	0.22718808193700002	0.998152710295	0.20357899421599998	0.9986091794159999	0.423287671233	1.0	0.267185473411	0.999304105776	0.32759077656999996	0.999163729385	0.23890662811299998
relu	256	True	1	None	0.15746118786647662	mean	False	1234	0.05	9	all	5	5321	166172	Adagrad	0.9	classification	True	True	234567	cells	False	123456	False	1234	True	6399.447302341461	1.0	0.535106065133	1.0	0.436829268293	1.0	0.48099906002400006	1.0	0.302311367331	0.999487704918	0.679590343819	1.0	0.7078634562630001	0.999743786831	0.693438829589	0.9995249375799998	0.42105670161	1.0	0.31673582296	1.0	0.164393395549	1.0	0.216446124764	1.0	0.17035061318599998	1.0	0.239644970414	1.0	0.075	1.0	0.11424541607899999	1.0	0.0964266325713	1.0	0.37525773195900003	1.0	0.13787878787900001	1.0	0.201662049861	1.0	0.182898465058	1.0	0.24661654135299999	1.0	0.103666245259	1.0	0.145972407655	1.0	0.0953654878114	1.0	0.646017699115	1.0	0.402996845426	1.0	0.496357455075	1.0	0.474222035541	1.0	0.491253644315	1.0	0.265563435776	1.0	0.344757033248	1.0	0.317482562117	1.0	0.331050228311	1.0	0.13134057971	1.0	0.188067444877	1.0	0.168829019465	1.0	0.432863849765	1.0	0.199308257674	1.0	0.272942569568	1.0	0.20834203253699998
