activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	0	all	9	6157	221979	Adagrad	0.0	classification	True	True	1234	cells	False	123456	False	1234	True	10760.946668863297	0.994376912263	0.573559788846	0.9990860751080001	0.6131010794899999	0.996725931452	0.5926716471010001	0.9954406805830001	0.421776848312	0.995838408445	0.7308392882160001	0.9977119031880001	0.785660491038	0.9967742754819999	0.757259001161	0.9940129412819999	0.531191133025	0.9968400583370001	0.559412550067	0.9917775090690001	0.291986062718	0.9943023396780001	0.3836996337	0.99369660517	0.358933931958	0.9936286407770001	0.279778393352	0.984666265785	0.26981300089000004	0.9891271519179999	0.27470534904800004	0.9882244109180001	0.213792777029	0.997293307087	0.622144112478	0.9868517165809999	0.267371601208	0.992045037327	0.374009508716	0.9912195202249999	0.371703435661	0.994014447884	0.27218934911200005	0.9927849927850001	0.198642813078	0.993399339934	0.22967189729	0.992553491383	0.149965800488	0.996045346691	0.746859903382	0.99657082564	0.621882542237	0.9963080168780001	0.6786654960490001	0.995947948531	0.654171434854	0.99622437972	0.6978297161939999	0.9848040522529999	0.32554517134	0.9904812977609999	0.44397238449299997	0.9895894048080001	0.44453288423299997	0.988847583643	0.399361022364	0.990996584912	0.22747952684300002	0.989920917972	0.289855072464	0.989097658345	0.258824005183	0.994602272727	0.553083280356	0.993896380412	0.36432160803999997	0.994249201278	0.439283009341	0.9931124969670001	0.363395670954
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	1	all	9	6157	221979	Adagrad	0.1	classification	True	True	1234	cells	False	123456	False	1234	True	10797.985108613968	0.9979618306470001	0.598752034726	0.996024040684	0.541462217861	0.996991994077	0.568667869106	0.995814324109	0.408339259547	0.9974112217910001	0.748033832913	0.997972858832	0.7593010995630001	0.99769196127	0.753625355061	0.9957215116979999	0.534959985356	0.9948620876150001	0.54085155351	0.9945931332790001	0.327526132404	0.9947275922669999	0.407986111111	0.994166912167	0.372631867071	0.993989983306	0.264020707506	0.9893652376200001	0.272484416741	0.991672218521	0.268185801928	0.990967800105	0.20440497761799997	0.9986357435200002	0.575939849624	0.992946283234	0.289274924471	0.995782886682	0.385118149824	0.9953416022299999	0.36804041388000003	0.996784565916	0.27137546468400003	0.9956412021109999	0.18013571869199999	0.996212555951	0.21653689284400002	0.9957276204809999	0.141707117869	0.9964850615109999	0.724394785847	0.997653958944	0.625905068383	0.997069167644	0.671558049202	0.996783977696	0.644635589462	0.993723849372	0.658925979681	0.993723849372	0.35358255451700005	0.993723849372	0.460212873796	0.993124465881	0.447712949058	0.984796129924	0.410876132931	0.99441730635	0.24749772520500002	0.989583333333	0.308915388984	0.9887532432780001	0.276043446917	0.994262948207	0.56366344006	0.989689086294	0.317001675042	0.991970744892	0.405789332619	0.9904018735690001	0.341907700498
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	2	all	9	6157	221979	Adagrad	0.2	classification	True	True	1234	cells	False	123456	False	1234	True	10796.180201530457	0.993681375596	0.569046030687	0.9988546438979999	0.627821393523	0.996261294008	0.596990551732	0.994798904834	0.424784621845	0.998666243252	0.756915469016	0.997462572951	0.737761711101	0.998064045193	0.7472158657510001	0.996420239437	0.531338900232	0.9969770253929999	0.524163568773	0.9939722724529999	0.294773519164	0.995472381527	0.377341659233	0.994989009226	0.344673061884	0.992822062713	0.267295597484	0.990576705616	0.227070347284	0.991698113208	0.24554646124200002	0.991002613591	0.187266883778	0.997248547845	0.5468319559229999	0.9975535168200002	0.299848942598	0.9974010090200001	0.38731707317100006	0.997125402731	0.362183869755	0.9971532091099999	0.297337278107	0.993041237113	0.12399753238700001	0.9950929752069999	0.175010883761	0.994468222215	0.12889996663699999	0.996996996997	0.7249508840860001	0.997995991984	0.593724859212	0.997496244367	0.652808491818	0.997255913674	0.626819008348	0.996252129472	0.7032786885250001	0.9881716796209999	0.334112149533	0.992195453003	0.45300950369599996	0.991465530432	0.45280216478600005	0.991389432485	0.423333333333	0.9960676366500001	0.231119199272	0.9937230286390001	0.298999411418	0.993219755795	0.271991339353	0.994475138122	0.551388888889	0.996784565916	0.33249581239500003	0.995628512802	0.41483803552799997	0.994773171946	0.344358553504
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	3	all	9	6157	221979	Adagrad	0.3	classification	True	True	1234	cells	False	123456	False	1234	True	10801.294867038729	0.9989342806389999	0.604231311707	0.9962210675480001	0.525515210991	0.997575829244	0.562130953943	0.996624907013	0.404782506033	0.998617176128	0.752189276387	0.997528171574	0.737460460913	0.998072376796	0.744752053544	0.996437636986	0.525505655085	0.994896223205	0.507262569832	0.9979522184299999	0.31637630662	0.9964218776620001	0.389699570815	0.996036355546	0.34963446480599997	0.993595217763	0.267412935323	0.995721009842	0.191451469279	0.994656977987	0.223144784639	0.9942051495379999	0.171058369705	0.997554157932	0.536144578313	0.996509598604	0.26888217522700003	0.99703160468	0.35814889335999994	0.996716379094	0.337441076911	0.9976477506620001	0.327239488117	0.9941400527399998	0.110425663171	0.9958908130320001	0.165129151292	0.995363521062	0.134221515197	0.997741814076	0.752164502165	0.997366440933	0.559131134352	0.997554092192	0.641439778496	0.997315743181	0.6204642390990001	0.99613003096	0.668188736682	0.994590417311	0.341900311526	0.9953596287700001	0.452344152499	0.994917638652	0.44378963109999997	0.992474546259	0.413978494624	0.99511762095	0.210191082803	0.993794326241	0.278817139409	0.993288952252	0.25481595896	0.997745901639	0.5810580204779999	0.9957055214720001	0.285175879397	0.996724667349	0.382584269663	0.9960846451180001	0.331246347723
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	4	all	9	6157	221979	Adagrad	0.4	classification	True	True	1234	cells	False	123456	False	1234	True	10804.587092399595	0.9968068860200001	0.579531442663	0.998053933834	0.576545632974	0.9974300201430001	0.578034682081	0.9964258088179999	0.409148952298	0.998726439124	0.773769326462	0.995935991872	0.655821659889	0.99732926364	0.7099298874940001	0.9950620891680001	0.497857932592	0.996805111821	0.500678426052	0.994422310757	0.257142857143	0.9956122856	0.339779005525	0.995137794278	0.310300987063	0.9866798223980001	0.266021765417	0.9985022466299999	0.195903829029	0.992555831266	0.225641025641	0.9919428013689999	0.172354944267	0.988244831779	0.468634686347	0.9995899959000001	0.287764350453	0.9938850387279999	0.356574637342	0.993255114895	0.318246218518	0.998280605227	0.296354992076	0.994178082192	0.115360888341	0.9962251201100001	0.166074600355	0.9957422028640001	0.123663426284	0.999564080209	0.77694235589	0.995657837603	0.49879324215599996	0.997607135088	0.607545320921	0.9973740724250001	0.595288565529	0.994654788419	0.665629860031	0.9959857270290001	0.33333333333299997	0.9953198127930001	0.44421380384	0.994868962183	0.436866494819	0.998441558442	0.408521303258	0.993281653747	0.148316651501	0.9958549222799998	0.21762349799699998	0.9955216766480001	0.210759649276	0.9915492957750001	0.493270918666	0.9981096408319999	0.353015075377	0.9948186528499999	0.411520624847	0.993802776983	0.321695896083
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	5	all	9	6157	221979	Adagrad	0.5	classification	True	True	1234	cells	False	123456	False	1234	True	10789.20678114891	0.998841059603	0.578569455951	0.998014888337	0.513984298332	0.998427803062	0.544367935559	0.997807763632	0.37739460077299997	0.999388939811	0.754593385525	0.999185419	0.711402319626	0.9992871690430001	0.732361606451	0.9986743345739999	0.511434261475	0.997020854022	0.51461038961	0.9930761622159999	0.220905923345	0.995044598612	0.30911750365699997	0.994528178359	0.29226510729000005	0.994525547445	0.266666666667	0.992714025501	0.13535173642	0.993618960802	0.179562906084	0.9930826501450001	0.142225210589	0.997094430993	0.507272727273	0.9932465026530001	0.21072507552900002	0.9951667472210001	0.29775880469599997	0.9946501412369999	0.28589859647	0.9983518747419999	0.295847750865	0.995889847924	0.10549043800100001	0.997119341564	0.15552523874500002	0.9967524292859999	0.11779745340600001	0.997303128371	0.7423580786030001	0.998919502971	0.547063555913	0.998110661269	0.6299212598430001	0.997931045104	0.608476298808	0.9967862881630001	0.631172839506	0.9957196361689999	0.318535825545	0.9962526766600001	0.423395445135	0.9958945352099999	0.412372901079	0.9944581280789999	0.42094861660099997	0.998145859085	0.19381255686999999	0.996298581123	0.265420560748	0.9959948800149999	0.247205682469	0.997439544808	0.516783216783	0.9965889710060001	0.3094639866	0.997014076497	0.38711367208	0.9964173958149999	0.31207247411600003
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	6	all	9	6157	221979	Adagrad	0.6	classification	True	True	1234	cells	False	123456	False	1234	True	10783.036521196364	0.998967155546	0.561053471668	0.998760842627	0.517419038273	0.998863988433	0.5383535418	0.998413677456	0.363827905751	0.99961802903	0.741373902133	0.9993635437880001	0.712004820003	0.99949077021	0.7263926238959999	0.999053448536	0.496141160156	0.9920537897310001	0.426501035197	0.998769230769	0.287108013937	0.9954001839929999	0.343190337359	0.994919831299	0.29182675181400003	0.9992383853769999	0.279329608939	0.9916855631139999	0.0890471950134	0.995447647951	0.135043889264	0.995073123491	0.119395081945	0.995813397129	0.480707395498	0.998201438849	0.22583081571	0.997005988024	0.307297019527	0.9966834507790001	0.285288147842	0.9974160206720001	0.284329563813	0.99948213361	0.10857495373199999	0.9984480082770001	0.157142857143	0.998250928953	0.114355657872	0.9979865771809999	0.7159956474429999	0.999327956989	0.529364440869	0.998656816655	0.608695652174	0.9985281713869999	0.585006495396	0.998667554963	0.6726190476189999	0.993373094765	0.264018691589	0.9960132890369999	0.379194630872	0.995634008554	0.389485275163	0.998442367601	0.38939670932400006	0.9968895800929999	0.19381255686999999	0.9976653696500001	0.25880923450800003	0.9974749563099999	0.233778948249	0.997147950089	0.498379254457	0.994312122289	0.257537688442	0.9957280170880001	0.33959138597499994	0.994879731029	0.272525844566
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	7	all	9	6157	221979	Adagrad	0.7	classification	True	True	1234	cells	False	123456	False	1234	True	10799.909177064896	0.9966424174590001	0.548055555556	0.99831838565	0.48405299313100003	0.997479697564	0.514069828035	0.996493969836	0.336641178847	0.998985286657	0.730941013399	0.999154262517	0.714866696792	0.999069767442	0.722814498934	0.998261372485	0.48528153890500003	0.9868852459020001	0.33711048158600004	0.999170124481	0.24878048780499998	0.992989690722	0.286287089014	0.992266530211	0.222448853215	1.0	0.296511627907	0.9929221435789999	0.0908281389136	0.9964485032979999	0.13905930470300001	0.9961572431640001	0.127009118883	0.9951845906899999	0.418181818182	0.9983896940420001	0.191087613293	0.996784565916	0.262312078797	0.996441644504	0.23582945596299998	1.0	0.287735849057	0.9979137691240001	0.07526218383710001	0.998955795336	0.119315403423	0.998824600756	0.0958523331535	0.9973544973540001	0.6886446886450001	0.9982347749339999	0.45374094931599995	0.9977944419939999	0.547041707081	0.9975792180859999	0.526258198255	0.998263888889	0.670157068063	0.9888220120379999	0.19937694704	0.9935205183589999	0.307322929172	0.992898322394	0.33615918689900004	0.9948612538539999	0.3356545961	1.0	0.219290263876	0.997424008243	0.26527242707800003	0.997215957929	0.223121861558	0.998606595448	0.482905982906	0.997679814385	0.23659966499200002	0.9981429897859999	0.317594154019	0.997767910731	0.252319330755
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	8	all	9	6157	221979	Adagrad	0.8	classification	True	True	1234	cells	False	123456	False	1234	True	10691.212356328964	0.999587458746	0.5707142857140001	0.996299342105	0.392051030422	0.9979406919280001	0.46480511925499995	0.997124203754	0.31111489184999996	1.0	0.723494353827	0.9994875736609999	0.694833559271	0.999743721169	0.70887437572	0.999519872292	0.46383617213100004	1.0	0.35347985348000005	0.9987760097920001	0.134494773519	0.9993876301289999	0.19485108531	0.999322040185	0.16756207281899999	1.0	0.261845386534	0.998514115899	0.09349955476399999	0.9992565055760001	0.137795275591	0.9991923031829999	0.11551528608100001	0.99880239521	0.425882352941	0.996415770609	0.13670694864	0.997607655502	0.206975414523	0.9973495655429999	0.20101602412099998	1.0	0.266839378238	0.997940267765	0.0635410240592	0.998969072165	0.102640757349	0.998837227802	0.0803474705701	0.9987468671680001	0.6345919610230001	1.0	0.419147224457	0.9993730407520001	0.50484496124	0.9993082478499999	0.479567576685	0.997481108312	0.517910447761	1.0	0.270249221184	0.9987389659520001	0.35516888434	0.9986123616529999	0.331780141657	0.997058823529	0.33498349835	1.0	0.184713375796	0.99852724595	0.238123167155	0.998401152097	0.20360729812800002	1.0	0.432650073206	0.99792674499	0.24748743718600003	0.998962296783	0.314864144912	0.998749023164	0.230880015902
relu	64	True	1	None	0.10257914484296993	mean	False	1234	0.05	9	all	9	6157	221979	Adagrad	0.9	classification	True	True	1234	cells	False	123456	False	1234	True	10672.773210048676	1.0	0.520497222957	1.0	0.482826300294	1.0	0.5009545628100001	1.0	0.31130246148	1.0	0.701577970297	1.0	0.683084801928	1.0	0.6922078913230001	1.0	0.429570453804	1.0	0.26443202979499997	1.0	0.0989547038328	1.0	0.144016227181	1.0	0.107555952416	1.0	0.192771084337	1.0	0.028495102404299998	1.0	0.0496508921645	1.0	0.0458638877771	1.0	0.304672897196	1.0	0.123111782477	1.0	0.17536309844	1.0	0.143965821761	1.0	0.19851851851900001	1.0	0.0826650215916	1.0	0.116724738676	1.0	0.05938798166619999	1.0	0.535031847134	1.0	0.27031375703899996	1.0	0.359166221272	1.0	0.34067137659100005	1.0	0.436325678497	1.0	0.16277258567	1.0	0.237095859331	1.0	0.225427856983	1.0	0.28571428571400004	1.0	0.125568698817	1.0	0.174462705436	1.0	0.146362927667	1.0	0.36940836940800004	1.0	0.214405360134	1.0	0.271330153683	1.0	0.177149189528
